chr,center,TSS,score,gene
chr3,4986465,1092658,0.022056,CNTN6
chr3,4986465,3126933,0.02405,TRNT1
chr3,4986465,3179727,0.034491,CRBN
chr3,4986465,3799431,0.033418,LRRN1
chr3,4986465,4303332,0.035954,SETMAR
chr3,4986465,4467273,0.03227,SUMF1
chr3,4986465,4493345,0.042918,ITPR1
chr3,4986465,4751590,0.034513,EGOT
chr3,4986465,4979437,0.145012,BHLHE40
chr3,4986465,4980414,0.144964,BHLHE40-AS1
chr3,4986465,5122249,0.036354,ARL8B
chr3,4986465,5187646,0.038157,EDEM1
chr3,4986465,6805479,0.01701,GRM7-AS3
chr3,4986465,6770001,0.015954,GRM7
chr3,4995129,4979437,0.016316,BHLHE40
chr3,4995129,4980414,0.016315,BHLHE40-AS1
chr3,5023439,1092658,0.015418,CNTN6
chr3,5023439,3126933,0.017929,TRNT1
chr3,5023439,3179727,0.020858,CRBN
chr3,5023439,3799431,0.023339,LRRN1
chr3,5023439,4303332,0.029014,SETMAR
chr3,5023439,4467273,0.028809,SUMF1
chr3,5023439,4493345,0.028447,ITPR1
chr3,5023439,4751590,0.028867,EGOT
chr3,5023439,4979437,0.031326,BHLHE40
chr3,5023439,4980414,0.031326,BHLHE40-AS1
chr3,5023439,5122249,0.024514,ARL8B
chr3,5023439,5187646,0.019667,EDEM1
chr3,5026826,3179727,0.016915,CRBN
chr3,5026826,3799431,0.018911,LRRN1
chr3,5026826,4303332,0.023561,SETMAR
chr3,5026826,4467273,0.023394,SUMF1
chr3,5026826,4493345,0.023101,ITPR1
chr3,5026826,4751590,0.023442,EGOT
chr3,5026826,4979437,0.025447,BHLHE40
chr3,5026826,4980414,0.025447,BHLHE40-AS1
chr3,5026826,5122249,0.019905,ARL8B
chr3,5026826,5187646,0.01597,EDEM1
chr3,5122636,3179727,0.016788,CRBN
chr3,5122636,3799431,0.015973,LRRN1
chr3,5122636,4303332,0.018192,SETMAR
chr3,5122636,4467273,0.016708,SUMF1
chr3,5122636,4493345,0.021478,ITPR1
chr3,5122636,5187646,0.039027,EDEM1
chr3,5187557,3126933,0.01522,TRNT1
chr3,5187557,3799431,0.017798,LRRN1
chr3,5187557,4303332,0.022157,SETMAR
chr3,5187557,4467273,0.020406,SUMF1
chr3,5187557,4493345,0.023866,ITPR1
chr3,5187557,5122249,0.044562,ARL8B
chr3,5205721,5187646,0.024718,EDEM1
chr3,6807153,6805479,0.022332,GRM7-AS3
chr3,6808169,6805479,0.087511,GRM7-AS3
chr3,7505289,6770001,0.024858,GRM7
chr3,8444518,8611924,0.021582,LMCD1-AS1
chr3,8444518,8501807,0.021582,LMCD1
chr3,8458656,6770001,0.02014,GRM7
chr3,8458656,8611924,0.047262,LMCD1-AS1
chr3,8458656,8501807,0.047262,LMCD1
chr3,8458656,8769628,0.018888,OXTR
chr3,8458656,8963773,0.017045,RAD18
chr3,8458656,9363053,0.015444,SRGAP3
chr3,8461163,8611924,0.020421,LMCD1-AS1
chr3,8461163,8501807,0.020422,LMCD1
chr3,8483476,8611924,0.026976,LMCD1-AS1
chr3,8483476,8501807,0.026976,LMCD1
chr3,8490277,8611924,0.068257,LMCD1-AS1
chr3,8490277,8501807,0.06826,LMCD1
chr3,8490277,8769628,0.01517,OXTR
chr3,8499372,8611924,0.023298,LMCD1-AS1
chr3,8499372,8501807,0.023298,LMCD1
chr3,8500825,8611924,0.040721,LMCD1-AS1
chr3,8500825,8501807,0.04072,LMCD1
chr3,8506825,8611924,0.016564,LMCD1-AS1
chr3,8506825,8501807,0.016562,LMCD1
chr3,8510127,8611924,0.015986,LMCD1-AS1
chr3,8510127,8501807,0.015985,LMCD1
chr3,8560809,8611924,0.015872,LMCD1-AS1
chr3,8560809,8501807,0.015872,LMCD1
chr3,8776589,8769628,0.071464,OXTR
chr3,8777358,8769628,0.021582,OXTR
chr3,8869908,8769628,0.021003,OXTR
chr3,8869908,8963773,0.015625,RAD18
chr3,8888332,8769628,0.017823,OXTR
chr3,8964998,8963773,0.030659,RAD18
chr3,9348086,9362971,0.022876,THUMPD3
chr3,9363240,8769628,0.0193,OXTR
chr3,9363240,8963773,0.037563,RAD18
chr3,9363240,9363053,0.032402,SRGAP3
chr3,9363240,9398579,0.047819,THUMPD3-AS1
chr3,9363240,9397615,0.04782,SETD5
chr3,9363240,9649433,0.037964,MTMR14
chr3,9363240,9731729,0.017297,BRPF1
chr3,9363240,9749944,0.017509,OGG1
chr3,9363240,9769992,0.021999,CAMK1
chr3,9363240,9792495,0.017157,ARPC4
chr3,9363240,9793082,0.017157,ARPC4-TTLL3
chr3,9363240,9793011,0.017157,TADA3
chr3,9363240,9808086,0.018274,TTLL3
chr3,9363240,9844602,0.01972,RPUSD3
chr3,9363240,9890574,0.016086,JAGN1
chr3,9363240,9917074,0.017489,IL17RC
chr3,9363240,9947404,0.017288,PRRT3-AS1
chr3,9363240,9952408,0.015283,PRRT3
chr3,9363240,9986885,0.016754,EMC3-AS1
chr3,9363240,10011202,0.015348,EMC3
chr3,9363240,10026370,0.018001,FANCD2
chr3,9363240,10115675,0.016062,BRK1
chr3,9363240,10141778,0.016006,VHL
chr3,9363240,10292947,0.019277,GHRL
chr3,9363240,10321112,0.015901,SEC13
chr3,9397056,6805479,0.019878,GRM7-AS3
chr3,9397056,6770001,0.022902,GRM7
chr3,9397056,8611924,0.025145,LMCD1-AS1
chr3,9397056,8501807,0.025145,LMCD1
chr3,9397056,8769628,0.037748,OXTR
chr3,9397056,8963773,0.053639,RAD18
chr3,9397056,9363053,0.053434,SRGAP3
chr3,9397056,9362971,0.135976,THUMPD3
chr3,9397056,9649433,0.051273,MTMR14
chr3,9397056,9731729,0.037545,BRPF1
chr3,9397056,9749944,0.047492,OGG1
chr3,9397056,9769992,0.036925,CAMK1
chr3,9397056,9792495,0.038939,ARPC4
chr3,9397056,9793082,0.038939,ARPC4-TTLL3
chr3,9397056,9793011,0.038939,TADA3
chr3,9397056,9808086,0.040268,TTLL3
chr3,9397056,9844602,0.042947,RPUSD3
chr3,9397056,9890574,0.03384,JAGN1
chr3,9397056,9902612,0.039854,IL17RE
chr3,9397056,9917074,0.029823,IL17RC
chr3,9397056,9933793,0.034875,CRELD1
chr3,9397056,9947404,0.033219,PRRT3-AS1
chr3,9397056,9952408,0.035385,PRRT3
chr3,9397056,9986885,0.034711,EMC3-AS1
chr3,9397056,10011202,0.035526,EMC3
chr3,9397056,10026370,0.037444,FANCD2
chr3,9397056,10115675,0.030146,BRK1
chr3,9397056,10141778,0.03054,VHL
chr3,9397056,10164919,0.027546,IRAK2
chr3,9397056,10248023,0.031024,TATDN2
chr3,9397056,10292947,0.031574,GHRL
chr3,9397056,10321112,0.036389,SEC13
chr3,9397056,12158912,0.016357,TIMP4
chr3,9399927,9398579,0.027553,THUMPD3-AS1
chr3,9399927,9397615,0.027553,SETD5
chr3,9423109,9362971,0.018096,THUMPD3
chr3,9423109,9398579,0.026679,THUMPD3-AS1
chr3,9423109,9397615,0.026678,SETD5
chr3,9731289,8769628,0.016873,OXTR
chr3,9731289,8963773,0.021025,RAD18
chr3,9731289,9363053,0.022501,SRGAP3
chr3,9731289,9362971,0.021489,THUMPD3
chr3,9731289,9398579,0.016403,THUMPD3-AS1
chr3,9731289,9397615,0.016403,SETD5
chr3,9731289,9649433,0.05002,MTMR14
chr3,9731289,9749944,0.103105,OGG1
chr3,9731289,9769992,0.075356,CAMK1
chr3,9731289,9792495,0.053945,ARPC4
chr3,9731289,9793082,0.053945,ARPC4-TTLL3
chr3,9731289,9793011,0.053946,TADA3
chr3,9731289,9808086,0.060809,TTLL3
chr3,9731289,9844602,0.041546,RPUSD3
chr3,9731289,9890574,0.025606,JAGN1
chr3,9731289,9902612,0.034059,IL17RE
chr3,9731289,9917074,0.035935,IL17RC
chr3,9731289,9933793,0.031514,CRELD1
chr3,9731289,9947404,0.038787,PRRT3-AS1
chr3,9731289,9952408,0.034979,PRRT3
chr3,9731289,9986885,0.031,EMC3-AS1
chr3,9731289,10011202,0.028467,EMC3
chr3,9731289,10026370,0.036585,FANCD2
chr3,9731289,10115675,0.024356,BRK1
chr3,9731289,10141778,0.028362,VHL
chr3,9731289,10164919,0.02405,IRAK2
chr3,9731289,10248023,0.028944,TATDN2
chr3,9731289,10292947,0.036467,GHRL
chr3,9731289,10321112,0.02542,SEC13
chr3,9749973,9649433,0.024104,MTMR14
chr3,9749973,9731729,0.045244,BRPF1
chr3,9749973,9769992,0.071941,CAMK1
chr3,9749973,9792495,0.040978,ARPC4
chr3,9749973,9793082,0.040978,ARPC4-TTLL3
chr3,9749973,9793011,0.04098,TADA3
chr3,9749973,9808086,0.031443,TTLL3
chr3,9749973,9844602,0.020328,RPUSD3
chr3,9749973,9890574,0.015211,JAGN1
chr3,9749973,9917074,0.016202,IL17RC
chr3,9749973,9933793,0.015013,CRELD1
chr3,9749973,9947404,0.019052,PRRT3-AS1
chr3,9749973,9952408,0.017688,PRRT3
chr3,9749973,9986885,0.016305,EMC3-AS1
chr3,9749973,10011202,0.016714,EMC3
chr3,9749973,10026370,0.015249,FANCD2
chr3,9792768,9363053,0.01574,SRGAP3
chr3,9792768,9649433,0.028417,MTMR14
chr3,9792768,9731729,0.034777,BRPF1
chr3,9792768,9749944,0.0602,OGG1
chr3,9792768,9769992,0.101312,CAMK1
chr3,9792768,9808086,0.078526,TTLL3
chr3,9792768,9844602,0.038518,RPUSD3
chr3,9792768,9890574,0.025902,JAGN1
chr3,9792768,9902612,0.026,IL17RE
chr3,9792768,9917074,0.027804,IL17RC
chr3,9792768,9933793,0.022788,CRELD1
chr3,9792768,9947404,0.03123,PRRT3-AS1
chr3,9792768,9952408,0.028605,PRRT3
chr3,9792768,9986885,0.025882,EMC3-AS1
chr3,9792768,10011202,0.024754,EMC3
chr3,9792768,10026370,0.027047,FANCD2
chr3,9792768,10115675,0.019132,BRK1
chr3,9792768,10141778,0.017098,VHL
chr3,9792768,10164919,0.018989,IRAK2
chr3,9792768,10248023,0.018428,TATDN2
chr3,9792768,10292947,0.021271,GHRL
chr3,9792768,10321112,0.023137,SEC13
chr3,9793622,9792495,0.032354,ARPC4
chr3,9793622,9793082,0.032354,ARPC4-TTLL3
chr3,9793622,9793011,0.032353,TADA3
chr3,9793622,9808086,0.023251,TTLL3
chr3,9843472,9844602,0.025142,RPUSD3
chr3,9884676,9890574,0.022642,JAGN1
chr3,9890774,9808086,0.015989,TTLL3
chr3,9890774,9844602,0.028642,RPUSD3
chr3,9890774,9902612,0.067197,IL17RE
chr3,9890774,9917074,0.04249,IL17RC
chr3,9890774,9933793,0.019455,CRELD1
chr3,9890774,9947404,0.018616,PRRT3-AS1
chr3,9890774,9952408,0.019721,PRRT3
chr3,9890774,9986885,0.015918,EMC3-AS1
chr3,9903425,9902612,0.030199,IL17RE
chr3,9903425,9917074,0.016137,IL17RC
chr3,9917074,9890574,0.0159,JAGN1
chr3,9917074,9902612,0.021872,IL17RE
chr3,9933736,9844602,0.024399,RPUSD3
chr3,9933736,9890574,0.021699,JAGN1
chr3,9933736,9902612,0.028405,IL17RE
chr3,9933736,9917074,0.03747,IL17RC
chr3,9933736,9947404,0.075715,PRRT3-AS1
chr3,9933736,9952408,0.046281,PRRT3
chr3,9933736,9986885,0.021805,EMC3-AS1
chr3,9933736,10011202,0.021252,EMC3
chr3,9946611,9947404,0.026541,PRRT3-AS1
chr3,9946611,9952408,0.0174,PRRT3
chr3,9947469,9952408,0.020849,PRRT3
chr3,9977144,9952408,0.019318,PRRT3
chr3,9977144,9986885,0.027027,EMC3-AS1
chr3,9986765,9952408,0.015369,PRRT3
chr3,9986765,10011202,0.022211,EMC3
chr3,9986765,10026370,0.0156,FANCD2
chr3,9987526,9986885,0.032395,EMC3-AS1
chr3,10015644,10011202,0.03668,EMC3
chr3,10015644,10026370,0.01985,FANCD2
chr3,10023749,10011202,0.021768,EMC3
chr3,10023749,10026370,0.055483,FANCD2
chr3,10026264,9986885,0.018848,EMC3-AS1
chr3,10026264,10011202,0.031548,EMC3
chr3,10115963,9844602,0.015032,RPUSD3
chr3,10115963,9947404,0.01649,PRRT3-AS1
chr3,10115963,9952408,0.017829,PRRT3
chr3,10115963,9986885,0.020008,EMC3-AS1
chr3,10115963,10011202,0.021991,EMC3
chr3,10115963,10026370,0.025371,FANCD2
chr3,10115963,10141778,0.051018,VHL
chr3,10115963,10164919,0.025813,IRAK2
chr3,10115963,10248023,0.025028,TATDN2
chr3,10115963,10292947,0.023266,GHRL
chr3,10141941,10026370,0.015372,FANCD2
chr3,10141941,10115675,0.044268,BRK1
chr3,10141941,10164919,0.038915,IRAK2
chr3,10141941,10248023,0.02209,TATDN2
chr3,10141941,10292947,0.01646,GHRL
chr3,10173493,10164919,0.016074,IRAK2
chr3,10174086,10115675,0.017648,BRK1
chr3,10174086,10141778,0.026655,VHL
chr3,10174086,10164919,0.069298,IRAK2
chr3,10174086,10248023,0.02155,TATDN2
chr3,10174086,10292947,0.015772,GHRL
chr3,10192085,9769992,0.016862,CAMK1
chr3,10192085,9808086,0.016014,TTLL3
chr3,10192085,9844602,0.016396,RPUSD3
chr3,10192085,9890574,0.016723,JAGN1
chr3,10192085,9902612,0.01914,IL17RE
chr3,10192085,9917074,0.01637,IL17RC
chr3,10192085,9933793,0.016702,CRELD1
chr3,10192085,9947404,0.019333,PRRT3-AS1
chr3,10192085,9952408,0.02147,PRRT3
chr3,10192085,9986885,0.019883,EMC3-AS1
chr3,10192085,10011202,0.022551,EMC3
chr3,10192085,10026370,0.024972,FANCD2
chr3,10192085,10115675,0.037853,BRK1
chr3,10192085,10141778,0.046501,VHL
chr3,10192085,10164919,0.083375,IRAK2
chr3,10192085,10248023,0.035434,TATDN2
chr3,10192085,10292947,0.029222,GHRL
chr3,10192085,10321112,0.019912,SEC13
chr3,10193074,10164919,0.022739,IRAK2
chr3,10196786,10164919,0.016366,IRAK2
chr3,10205657,10115675,0.019767,BRK1
chr3,10205657,10141778,0.021921,VHL
chr3,10205657,10164919,0.029105,IRAK2
chr3,10205657,10248023,0.02094,TATDN2
chr3,10248608,10115675,0.017969,BRK1
chr3,10248608,10141778,0.01828,VHL
chr3,10248608,10164919,0.021217,IRAK2
chr3,10248608,10292947,0.03042,GHRL
chr3,10250020,10248023,0.023172,TATDN2
chr3,10321196,10292947,0.020305,GHRL
chr3,10366919,10321112,0.015745,SEC13
chr3,11137014,10292947,0.015283,GHRL
chr3,11137014,10321112,0.016621,SEC13
chr3,11137014,11272309,0.025164,ATG7
chr3,11137014,11771350,0.022471,VGLL4
chr3,11137014,11846919,0.021619,TAMM41
chr3,11137014,12158912,0.018531,TIMP4
chr3,11137014,12287368,0.015171,PPARG
chr3,11225672,11272309,0.02114,ATG7
chr3,11238209,11272309,0.027672,ATG7
chr3,11238941,11272309,0.048785,ATG7
chr3,11288862,11272309,0.073579,ATG7
chr3,11288862,11771350,0.016618,VGLL4
chr3,11288862,11846919,0.016184,TAMM41
chr3,11568730,11272309,0.015517,ATG7
chr3,11568730,11771350,0.035919,VGLL4
chr3,11568730,11846919,0.022101,TAMM41
chr3,11568730,12158912,0.020597,TIMP4
chr3,11568730,12287368,0.016713,PPARG
chr3,11568730,12484421,0.017717,TSEN2
chr3,11568730,12557057,0.015875,MKRN2
chr3,11568730,12664201,0.015138,RAF1
chr3,11600701,11771350,0.017018,VGLL4
chr3,11718665,11771350,0.034667,VGLL4
chr3,12187843,12158912,0.017914,TIMP4
chr3,12193682,12158912,0.018294,TIMP4
chr3,12193682,12287368,0.020202,PPARG
chr3,12303802,12287368,0.017082,PPARG
chr3,12508663,12484421,0.025484,TSEN2
chr3,12508663,12557057,0.021713,MKRN2
chr3,12554230,12557057,0.01645,MKRN2
chr3,12556905,12484421,0.020849,TSEN2
chr3,12658828,12664201,0.05287,RAF1
chr3,12663129,12664201,0.022667,RAF1
chr3,12664274,12158912,0.017794,TIMP4
chr3,12664274,12287368,0.016071,PPARG
chr3,12664274,12484421,0.025499,TSEN2
chr3,12664274,12557057,0.034309,MKRN2
chr3,12664274,12769457,0.033992,TMEM40
chr3,12664274,12796472,0.038475,CAND2
chr3,12664274,12841582,0.028551,RPL32
chr3,12664274,13283281,0.024779,IQSEC1
chr3,12750650,12769457,0.037123,TMEM40
chr3,12750650,12796472,0.01672,CAND2
chr3,12758284,12769457,0.018386,TMEM40
chr3,12763481,12769457,0.04404,TMEM40
chr3,12841635,12158912,0.016136,TIMP4
chr3,12841635,12287368,0.015024,PPARG
chr3,12841635,12484421,0.021441,TSEN2
chr3,12841635,12557057,0.026118,MKRN2
chr3,12841635,12664201,0.024983,RAF1
chr3,12841635,12769457,0.042523,TMEM40
chr3,12841635,12796472,0.057351,CAND2
chr3,12841635,13283281,0.031856,IQSEC1
chr3,12841635,13480053,0.017056,HDAC11-AS1
chr3,12841635,13479724,0.017056,HDAC11
chr3,12841635,13650696,0.020191,LINC00620
chr3,13479936,13549125,0.016698,FBLN2
chr3,13479936,13650696,0.028985,LINC00620
chr3,13538094,13549125,0.032284,FBLN2
chr3,13538094,13650696,0.016323,LINC00620
chr3,13543465,13549125,0.017871,FBLN2
chr3,13544645,13549125,0.084067,FBLN2
chr3,13546916,13549125,0.026955,FBLN2
chr3,14124912,14178621,0.017343,XPC
chr3,14124912,14178817,0.017343,LSM3
chr3,14125846,14124870,0.075687,CHCHD4
chr3,14125846,14125015,0.075687,TMEM43
chr3,14144342,13283281,0.015734,IQSEC1
chr3,14144342,13480053,0.026825,HDAC11-AS1
chr3,14144342,13479724,0.026825,HDAC11
chr3,14144342,13549125,0.021254,FBLN2
chr3,14144342,13650696,0.032942,LINC00620
chr3,14144342,14124870,0.124342,CHCHD4
chr3,14144342,14125015,0.12434,TMEM43
chr3,14144342,14178621,0.068967,XPC
chr3,14144342,14178817,0.068967,LSM3
chr3,14144342,14402576,0.027103,SLC6A6
chr3,14144342,14651762,0.024963,CCDC174
chr3,14144342,14948424,0.016003,FGD5-AS1
chr3,14144342,14947583,0.016003,NR2C2
chr3,14144342,15065339,0.021863,MRPS25
chr3,14144342,15099163,0.015186,RBSN
chr3,14144342,15521751,0.017245,COLQ
chr3,14178576,13480053,0.017954,HDAC11-AS1
chr3,14178576,13479724,0.017954,HDAC11
chr3,14178576,13549125,0.015216,FBLN2
chr3,14178576,13650696,0.021493,LINC00620
chr3,14178576,14124870,0.039502,CHCHD4
chr3,14178576,14125015,0.039502,TMEM43
chr3,14178576,14402576,0.029275,SLC6A6
chr3,14178576,14651762,0.022844,CCDC174
chr3,14178576,15065339,0.015174,MRPS25
chr3,14211153,14178621,0.017364,XPC
chr3,14211153,14178817,0.017364,LSM3
chr3,14453165,14178621,0.015543,XPC
chr3,14453165,14178817,0.015543,LSM3
chr3,14453165,14402576,0.046971,SLC6A6
chr3,14472854,14178621,0.016084,XPC
chr3,14472854,14178817,0.016084,LSM3
chr3,14472854,14402576,0.026188,SLC6A6
chr3,14651735,13480053,0.015772,HDAC11-AS1
chr3,14651735,13479724,0.015773,HDAC11
chr3,14651735,13650696,0.017471,LINC00620
chr3,14651735,14124870,0.02165,CHCHD4
chr3,14651735,14125015,0.02165,TMEM43
chr3,14651735,14178621,0.02135,XPC
chr3,14651735,14178817,0.02135,LSM3
chr3,14651735,14402576,0.022389,SLC6A6
chr3,14651735,14948424,0.032798,FGD5-AS1
chr3,14651735,14947583,0.032798,NR2C2
chr3,14651735,15065339,0.023016,MRPS25
chr3,14651735,15099163,0.016777,RBSN
chr3,14651735,15440566,0.017328,METTL6
chr3,14651735,15427598,0.017328,EAF1
chr3,14651735,15521751,0.016233,COLQ
chr3,14948286,14651762,0.023505,CCDC174
chr3,14948286,14948424,0.24527,FGD5-AS1
chr3,14948286,14947583,0.245269,NR2C2
chr3,14948286,15065339,0.02959,MRPS25
chr3,14948286,15099163,0.019741,RBSN
chr3,14948286,15205959,0.017291,COL6A4P1
chr3,14948286,15206152,0.017292,CAPN7
chr3,15098913,14948424,0.022641,FGD5-AS1
chr3,15098913,14947583,0.022641,NR2C2
chr3,15098913,15065339,0.042752,MRPS25
chr3,15098913,15205959,0.037662,COL6A4P1
chr3,15098913,15206152,0.037663,CAPN7
chr3,15098913,15341368,0.021784,SH3BP5
chr3,15098913,15440566,0.024083,METTL6
chr3,15098913,15427598,0.024083,EAF1
chr3,15098913,15521751,0.021467,COLQ
chr3,15206278,14948424,0.016025,FGD5-AS1
chr3,15206278,14947583,0.016025,NR2C2
chr3,15206278,15065339,0.020842,MRPS25
chr3,15206278,15099163,0.030434,RBSN
chr3,15206278,15341368,0.01769,SH3BP5
chr3,15206278,15440566,0.034033,METTL6
chr3,15206278,15427598,0.034033,EAF1
chr3,15206278,15521751,0.023945,COLQ
chr3,15269685,15341368,0.031292,SH3BP5
chr3,15269685,15440566,0.01738,METTL6
chr3,15269685,15427598,0.01738,EAF1
chr3,15295429,15341368,0.017627,SH3BP5
chr3,15310670,15341368,0.019937,SH3BP5
chr3,15316678,15341368,0.017488,SH3BP5
chr3,15317321,15341368,0.01609,SH3BP5
chr3,15319822,15341368,0.015695,SH3BP5
chr3,15320701,15341368,0.016757,SH3BP5
chr3,15325467,15341368,0.039269,SH3BP5
chr3,15330369,15341368,0.023711,SH3BP5
chr3,15361502,15341368,0.017303,SH3BP5
chr3,15428765,15440566,0.015002,METTL6
chr3,15428765,15427598,0.015002,EAF1
chr3,15601881,15065339,0.019155,MRPS25
chr3,15601881,15099163,0.018373,RBSN
chr3,15601881,15205959,0.024046,COL6A4P1
chr3,15601881,15206152,0.024046,CAPN7
chr3,15601881,15341368,0.01825,SH3BP5
chr3,15601881,15440566,0.031053,METTL6
chr3,15601881,15427598,0.031053,EAF1
chr3,15601881,15521751,0.039106,COLQ
chr3,15601881,15859771,0.020383,ANKRD28
chr3,15601881,16264969,0.017875,DPH3
chr3,15601881,16265160,0.017875,OXNAD1
chr3,15601881,16514026,0.015383,RFTN1
chr3,15601881,16524771,0.019841,LINC00690
chr3,15601881,16802651,0.016965,PLCL2
chr3,15635496,15601341,0.016154,BTD
chr3,15635496,15601852,0.016154,HACL1
chr3,15636356,15601341,0.020809,BTD
chr3,15636356,15601852,0.020808,HACL1
chr3,15636356,15859771,0.015231,ANKRD28
chr3,15646181,15601341,0.018341,BTD
chr3,15646181,15601852,0.018341,HACL1
chr3,15647085,15065339,0.018973,MRPS25
chr3,15647085,15099163,0.018503,RBSN
chr3,15647085,15205959,0.024633,COL6A4P1
chr3,15647085,15206152,0.024634,CAPN7
chr3,15647085,15341368,0.018788,SH3BP5
chr3,15647085,15440566,0.028182,METTL6
chr3,15647085,15427598,0.028182,EAF1
chr3,15647085,15521751,0.026307,COLQ
chr3,15647085,15601341,0.043459,BTD
chr3,15647085,15601852,0.043459,HACL1
chr3,15647085,15859771,0.023293,ANKRD28
chr3,15647085,16174680,0.017215,GALNT15
chr3,15647085,16264969,0.021382,DPH3
chr3,15647085,16265160,0.021382,OXNAD1
chr3,15647085,16514026,0.018775,RFTN1
chr3,15647085,16524771,0.020432,LINC00690
chr3,15647085,16802651,0.023251,PLCL2
chr3,15647085,18445621,0.015561,SATB1
chr3,15647085,18445024,0.01556,SATB1-AS1
chr3,15647955,15065339,0.018592,MRPS25
chr3,15647955,15099163,0.018133,RBSN
chr3,15647955,15205959,0.02414,COL6A4P1
chr3,15647955,15206152,0.02414,CAPN7
chr3,15647955,15341368,0.018411,SH3BP5
chr3,15647955,15440566,0.027618,METTL6
chr3,15647955,15427598,0.027618,EAF1
chr3,15647955,15521751,0.02578,COLQ
chr3,15647955,15601341,0.042592,BTD
chr3,15647955,15601852,0.042591,HACL1
chr3,15647955,15859771,0.022826,ANKRD28
chr3,15647955,16174680,0.01687,GALNT15
chr3,15647955,16264969,0.020953,DPH3
chr3,15647955,16265160,0.020953,OXNAD1
chr3,15647955,16514026,0.018399,RFTN1
chr3,15647955,16524771,0.020023,LINC00690
chr3,15647955,16802651,0.022796,PLCL2
