chr,center,TSS,score,gene
chr7,2400058,2242226,0.015348,NUDT1
chr7,2400058,2354086,0.016604,EIF3B
chr7,2400058,2403588,0.088389,CHST12
chr7,2460462,2403588,0.026847,CHST12
chr7,2460462,2512529,0.032607,LFNG
chr7,2460462,2555694,0.022602,BRAT1
chr7,2460462,2558972,0.022606,IQCE
chr7,2524134,2512529,0.04543,LFNG
chr7,2524918,2512529,0.019804,LFNG
chr7,2555456,2512529,0.026451,LFNG
chr7,2555456,2558972,0.133256,IQCE
chr7,2555456,2631986,0.016227,TTYH3
chr7,2559105,2555694,0.027141,BRAT1
chr7,2567529,2555694,0.02352,BRAT1
chr7,2567529,2558972,0.023486,IQCE
chr7,2614438,2512529,0.017147,LFNG
chr7,2614438,2555694,0.022533,BRAT1
chr7,2614438,2558972,0.022529,IQCE
chr7,2614438,2631986,0.035355,TTYH3
chr7,2617318,2403588,0.016855,CHST12
chr7,2617318,2512529,0.021248,LFNG
chr7,2617318,2555694,0.029378,BRAT1
chr7,2617318,2558972,0.029372,IQCE
chr7,2617318,2631986,0.046696,TTYH3
chr7,2622427,2631986,0.017388,TTYH3
chr7,2626979,2631986,0.016107,TTYH3
chr7,2632418,1504389,0.01596,INTS1
chr7,2632418,1571005,0.018652,PSMG3
chr7,2632418,1570073,0.018652,PSMG3-AS1
chr7,2632418,2233243,0.01574,MAD1L1
chr7,2632418,2242205,0.02324,MRM2
chr7,2632418,2242226,0.02324,NUDT1
chr7,2632418,2354318,0.022261,SNX8
chr7,2632418,2354086,0.016055,EIF3B
chr7,2632418,2403588,0.029351,CHST12
chr7,2632418,2512529,0.045538,LFNG
chr7,2632418,2555694,0.057077,BRAT1
chr7,2632418,2558972,0.057069,IQCE
chr7,2632418,2844308,0.025267,GNA12
chr7,2632418,3301252,0.019983,SDK1
chr7,2634101,2631986,0.030985,TTYH3
chr7,2636211,2631986,0.03412,TTYH3
chr7,2638498,2631986,0.028986,TTYH3
chr7,2639442,2631986,0.016091,TTYH3
chr7,2641688,2555694,0.017412,BRAT1
chr7,2641688,2558972,0.01741,IQCE
chr7,2641688,2631986,0.037953,TTYH3
chr7,2729864,2844308,0.01763,GNA12
chr7,2757883,2844308,0.015662,GNA12
chr7,2802806,2844308,0.017979,GNA12
chr7,3754915,3301252,0.024509,SDK1
chr7,4641713,4682295,0.063357,FOXK1
chr7,4641713,4775615,0.025552,AP5Z1
chr7,4650860,4682295,0.070957,FOXK1
chr7,4650860,4775615,0.031113,AP5Z1
chr7,4650860,4862030,0.016737,PAPOLB
chr7,4650860,4883716,0.016696,RADIL
chr7,4650860,4959213,0.017557,MMD2
chr7,4650860,4973988,0.021165,RNF216P1
chr7,4650860,4983718,0.019077,RBAK-RBAKDN
chr7,4650860,5045821,0.019077,RBAK
chr7,4650860,5190196,0.015922,WIPI2
chr7,4669692,4682295,0.015763,FOXK1
chr7,4683803,4682295,0.03423,FOXK1
chr7,4707206,4682295,0.035615,FOXK1
chr7,4707206,4775615,0.015033,AP5Z1
chr7,4725427,4682295,0.046824,FOXK1
chr7,4725427,4775615,0.034146,AP5Z1
chr7,4725427,4862030,0.0189,PAPOLB
chr7,4725427,4983718,0.018123,RBAK-RBAKDN
chr7,4725427,5045821,0.018124,RBAK
chr7,4725427,5190196,0.015098,WIPI2
chr7,4745023,4682295,0.045391,FOXK1
chr7,4745023,4775615,0.035242,AP5Z1
chr7,4745023,4862030,0.018688,PAPOLB
chr7,4745023,4983718,0.016942,RBAK-RBAKDN
chr7,4745023,5045821,0.016942,RBAK
chr7,4775487,4682295,0.01893,FOXK1
chr7,4775487,4862030,0.016321,PAPOLB
chr7,4775487,4883716,0.01667,RADIL
chr7,4775487,4973988,0.01599,RNF216P1
chr7,4792549,4775615,0.018556,AP5Z1
chr7,4882906,4775615,0.018407,AP5Z1
chr7,4882906,4862030,0.065036,PAPOLB
chr7,4882906,4959213,0.024719,MMD2
chr7,4882906,4973988,0.02514,RNF216P1
chr7,4882906,4983718,0.022984,RBAK-RBAKDN
chr7,4882906,5045821,0.022985,RBAK
chr7,4882906,5190196,0.017417,WIPI2
chr7,4932081,4862030,0.02498,PAPOLB
chr7,4932081,4883716,0.02338,RADIL
chr7,4932081,4959213,0.040608,MMD2
chr7,4932081,4973988,0.023397,RNF216P1
chr7,4932081,4983718,0.017877,RBAK-RBAKDN
chr7,4932081,5045821,0.017877,RBAK
chr7,4940488,4862030,0.022356,PAPOLB
chr7,4940488,4883716,0.019909,RADIL
chr7,4940488,4959213,0.060756,MMD2
chr7,4940488,4973988,0.029014,RNF216P1
chr7,4940488,4983718,0.017876,RBAK-RBAKDN
chr7,4940488,5045821,0.017876,RBAK
chr7,4958680,4973988,0.015944,RNF216P1
chr7,4974314,4959213,0.021615,MMD2
chr7,4974314,4983718,0.018138,RBAK-RBAKDN
chr7,4974314,5045821,0.018138,RBAK
chr7,5419215,4862030,0.015151,PAPOLB
chr7,5419215,4959213,0.015543,MMD2
chr7,5419215,4973988,0.017407,RNF216P1
chr7,5419215,5190196,0.022692,WIPI2
chr7,5419215,5425414,0.090469,TNRC18
chr7,5419215,5513809,0.018358,FBXL18
chr7,5419215,5823128,0.015322,ZNF815P
chr7,5422188,5425414,0.026122,TNRC18
chr7,5424311,3301252,0.023026,SDK1
chr7,5424311,4682295,0.018679,FOXK1
chr7,5424311,4775615,0.028254,AP5Z1
chr7,5424311,4862030,0.031559,PAPOLB
chr7,5424311,4883716,0.024794,RADIL
chr7,5424311,4959213,0.025895,MMD2
chr7,5424311,4973988,0.027585,RNF216P1
chr7,5424311,4983718,0.027277,RBAK-RBAKDN
chr7,5424311,5045821,0.027277,RBAK
chr7,5424311,5190196,0.042545,WIPI2
chr7,5424311,5513809,0.041036,FBXL18
chr7,5424311,5563902,0.043953,ACTB
chr7,5424311,5592816,0.033725,FSCN1
chr7,5424311,5680461,0.03644,RNF216-IT1
chr7,5424311,5781696,0.032748,RNF216
chr7,5424311,5823128,0.028217,ZNF815P
chr7,5424311,6009130,0.023131,PMS2
chr7,5424311,6009255,0.023131,AIMP2
chr7,5424311,6059175,0.024576,EIF2AK1
chr7,5424311,6104949,0.020827,USP42
chr7,5424311,6272644,0.030171,CYTH3
chr7,5424311,6348981,0.031417,FAM220A
chr7,5424311,6374527,0.024133,RAC1
chr7,5424311,6484190,0.026796,DAGLB
chr7,5424311,6484190,0.025535,KDELR2
chr7,5424311,6577434,0.025916,ZDHHC4
chr7,5424311,6706947,0.02187,ZNF12
chr7,5424311,7156934,0.020161,C1GALT1
chr7,5424311,7566875,0.018179,MIOS
chr7,5424311,8262687,0.016183,ICA1
chr7,5424311,8433609,0.015044,NXPH1
chr7,5425815,4682295,0.015062,FOXK1
chr7,5425815,4775615,0.015635,AP5Z1
chr7,5425815,4862030,0.015596,PAPOLB
chr7,5425815,4973988,0.017374,RNF216P1
chr7,5425815,4983718,0.020097,RBAK-RBAKDN
chr7,5425815,5045821,0.020097,RBAK
chr7,5425815,5190196,0.034049,WIPI2
chr7,5425815,5425414,0.115526,TNRC18
chr7,5425815,5513809,0.025954,FBXL18
chr7,5425815,5563902,0.020325,ACTB
chr7,5425815,5592816,0.020625,FSCN1
chr7,5425815,5680461,0.018897,RNF216-IT1
chr7,5425815,5781696,0.021104,RNF216
chr7,5425815,5823128,0.020209,ZNF815P
chr7,5425815,6059175,0.017181,EIF2AK1
chr7,5425815,6272644,0.019275,CYTH3
chr7,5425815,6348981,0.016189,FAM220A
chr7,5425815,6374527,0.015485,RAC1
chr7,5425815,6484190,0.016159,DAGLB
chr7,5425815,6484190,0.020833,KDELR2
chr7,5425815,6577434,0.015172,ZDHHC4
chr7,5427521,4682295,0.018694,FOXK1
chr7,5427521,4775615,0.019406,AP5Z1
chr7,5427521,4862030,0.019357,PAPOLB
chr7,5427521,4883716,0.018229,RADIL
chr7,5427521,4959213,0.018526,MMD2
chr7,5427521,4973988,0.021564,RNF216P1
chr7,5427521,4983718,0.024944,RBAK-RBAKDN
chr7,5427521,5045821,0.024944,RBAK
chr7,5427521,5190196,0.042261,WIPI2
chr7,5427521,5425414,0.143387,TNRC18
chr7,5427521,5513809,0.03221,FBXL18
chr7,5427521,5563902,0.025226,ACTB
chr7,5427521,5592816,0.025598,FSCN1
chr7,5427521,5680461,0.023453,RNF216-IT1
chr7,5427521,5781696,0.026194,RNF216
chr7,5427521,5823128,0.025083,ZNF815P
chr7,5427521,6009130,0.018507,PMS2
chr7,5427521,6009255,0.018507,AIMP2
chr7,5427521,6059175,0.021325,EIF2AK1
chr7,5427521,6104949,0.015686,USP42
chr7,5427521,6272644,0.023924,CYTH3
chr7,5427521,6348981,0.020093,FAM220A
chr7,5427521,6374527,0.019219,RAC1
chr7,5427521,6484190,0.020079,DAGLB
chr7,5427521,6484190,0.02588,KDELR2
chr7,5427521,6577434,0.018853,ZDHHC4
chr7,5427521,6706947,0.016777,ZNF12
chr7,5429609,4973988,0.015095,RNF216P1
chr7,5429609,4983718,0.017461,RBAK-RBAKDN
chr7,5429609,5045821,0.017461,RBAK
chr7,5429609,5190196,0.029584,WIPI2
chr7,5429609,5425414,0.100464,TNRC18
chr7,5429609,5513809,0.022545,FBXL18
chr7,5429609,5563902,0.017657,ACTB
chr7,5429609,5592816,0.017918,FSCN1
chr7,5429609,5680461,0.016417,RNF216-IT1
chr7,5429609,5781696,0.018335,RNF216
chr7,5429609,5823128,0.017558,ZNF815P
chr7,5429609,6272644,0.016746,CYTH3
chr7,5429609,6484190,0.018136,KDELR2
chr7,5495426,5513809,0.049149,FBXL18
chr7,5495426,5563902,0.022292,ACTB
chr7,5495426,5592816,0.016514,FSCN1
chr7,5495426,5680461,0.018561,RNF216-IT1
chr7,5513664,5563902,0.023686,ACTB
chr7,5530249,5190196,0.016819,WIPI2
chr7,5530249,5513809,0.087627,FBXL18
chr7,5530249,5592816,0.033692,FSCN1
chr7,5530249,5680461,0.02496,RNF216-IT1
chr7,5530249,5781696,0.018351,RNF216
chr7,5530249,5823128,0.018133,ZNF815P
chr7,5530249,6348981,0.016558,FAM220A
chr7,5531725,5563902,0.063687,ACTB
chr7,5555900,5513809,0.046065,FBXL18
chr7,5555900,5563902,0.066526,ACTB
chr7,5555900,5592816,0.034122,FSCN1
chr7,5555900,5680461,0.030796,RNF216-IT1
chr7,5555900,5781696,0.015636,RNF216
chr7,5555900,5823128,0.016909,ZNF815P
chr7,5558887,5513809,0.021922,FBXL18
chr7,5558887,5563902,0.031666,ACTB
chr7,5558887,5592816,0.016227,FSCN1
chr7,5563020,5513809,0.039304,FBXL18
chr7,5563020,5563902,0.042513,ACTB
chr7,5563020,5592816,0.061262,FSCN1
chr7,5563020,5680461,0.038081,RNF216-IT1
chr7,5563020,5781696,0.027505,RNF216
chr7,5563020,5823128,0.017816,ZNF815P
chr7,5563020,6577434,0.015291,ZDHHC4
chr7,5569862,5563902,0.016493,ACTB
chr7,5569862,5592816,0.027525,FSCN1
chr7,5569862,5680461,0.016618,RNF216-IT1
chr7,5588560,5592816,0.018245,FSCN1
chr7,5594369,5592816,0.117575,FSCN1
chr7,5596235,5592816,0.018653,FSCN1
chr7,5634199,5592816,0.017547,FSCN1
chr7,5636546,5592816,0.019572,FSCN1
chr7,5636546,5680461,0.015211,RNF216-IT1
chr7,5672263,5680461,0.015194,RNF216-IT1
chr7,5678052,5680461,0.029582,RNF216-IT1
chr7,5692342,5680461,0.046924,RNF216-IT1
chr7,5693389,5680461,0.02547,RNF216-IT1
chr7,5694387,5680461,0.015014,RNF216-IT1
chr7,5695866,5592816,0.015612,FSCN1
chr7,5695866,5680461,0.044751,RNF216-IT1
chr7,5695866,5781696,0.015567,RNF216
chr7,5695866,5823128,0.016606,ZNF815P
chr7,5699920,5592816,0.015376,FSCN1
chr7,5699920,5680461,0.044113,RNF216-IT1
chr7,5699920,5781696,0.015326,RNF216
chr7,5699920,5823128,0.01635,ZNF815P
chr7,5703270,5680461,0.027563,RNF216-IT1
chr7,5703270,5781696,0.01537,RNF216
chr7,5704322,5680461,0.034449,RNF216-IT1
chr7,5704322,5781696,0.019206,RNF216
chr7,5781458,5823128,0.021467,ZNF815P
chr7,5823181,5781696,0.017166,RNF216
chr7,5831443,5823128,0.030151,ZNF815P
chr7,6009091,6059175,0.034355,EIF2AK1
chr7,6009091,6104949,0.027821,USP42
chr7,6009091,6272644,0.015076,CYTH3
chr7,6009091,6348981,0.024452,FAM220A
chr7,6009091,6374527,0.019535,RAC1
chr7,6009091,6484190,0.015913,DAGLB
chr7,6058915,6009130,0.017439,PMS2
chr7,6058915,6009255,0.017439,AIMP2
chr7,6058915,6104949,0.024164,USP42
chr7,6081017,5781696,0.018084,RNF216
chr7,6081017,5823128,0.024328,ZNF815P
chr7,6081017,6009130,0.057002,PMS2
chr7,6081017,6009255,0.057002,AIMP2
chr7,6081017,6059175,0.112053,EIF2AK1
chr7,6081017,6104949,0.155707,USP42
chr7,6081017,6272644,0.036659,CYTH3
chr7,6081017,6348981,0.039124,FAM220A
chr7,6081017,6374527,0.031132,RAC1
chr7,6081017,6484190,0.02316,DAGLB
chr7,6081017,6484190,0.018992,KDELR2
chr7,6081017,6577434,0.017802,ZDHHC4
chr7,6081017,6706947,0.017022,ZNF12
chr7,6081017,7156934,0.016705,C1GALT1
chr7,6104676,6009130,0.026551,PMS2
chr7,6104676,6009255,0.026551,AIMP2
chr7,6104676,6059175,0.045428,EIF2AK1
chr7,6104676,6272644,0.01839,CYTH3
chr7,6104676,6348981,0.021366,FAM220A
chr7,6104676,6374527,0.018088,RAC1
chr7,6227570,6272644,0.017454,CYTH3
chr7,6228960,6272644,0.029936,CYTH3
chr7,6228960,6348981,0.016936,FAM220A
chr7,6260881,6272644,0.016045,CYTH3
chr7,6348678,6374527,0.019073,RAC1
chr7,6374676,6348981,0.029775,FAM220A
chr7,6375693,6374527,0.037496,RAC1
chr7,6385710,6374527,0.018017,RAC1
chr7,6436154,6484190,0.034325,DAGLB
chr7,6447710,6348981,0.01867,FAM220A
chr7,6447710,6374527,0.019734,RAC1
chr7,6447710,6484190,0.034172,KDELR2
chr7,6483927,6484190,0.030563,DAGLB
chr7,6483927,6577434,0.017562,ZDHHC4
chr7,6504202,6484190,0.03144,KDELR2
chr7,6504202,6577434,0.018462,ZDHHC4
chr7,6590095,6577434,0.03797,ZDHHC4
chr7,6706539,6577434,0.015959,ZDHHC4
chr7,6730014,6577434,0.018637,ZDHHC4
chr7,6730014,6706947,0.067794,ZNF12
chr7,7182540,6706947,0.021061,ZNF12
chr7,7182540,7566875,0.038714,MIOS
chr7,7182540,7640711,0.023422,UMAD1
chr7,7182540,7968796,0.015568,GLCCI1
chr7,7182540,8262687,0.029609,ICA1
chr7,7182540,8433609,0.017134,NXPH1
chr7,7640535,7156934,0.020349,C1GALT1
chr7,7640535,7566875,0.057657,MIOS
chr7,7640535,7968796,0.032642,GLCCI1
chr7,7640535,8262687,0.044157,ICA1
chr7,7640535,8433609,0.020498,NXPH1
chr7,7969841,6577434,0.016921,ZDHHC4
chr7,7969841,6706947,0.016499,ZNF12
chr7,7969841,7156934,0.026007,C1GALT1
chr7,7969841,7566875,0.051047,MIOS
chr7,7969841,7640711,0.062765,UMAD1
chr7,7969841,8262687,0.053847,ICA1
chr7,7969841,8433609,0.037691,NXPH1
chr7,7969841,10940153,0.019412,NDUFA4
chr7,7972280,7968796,0.021362,GLCCI1
chr7,8379184,8433609,0.019667,NXPH1
chr7,8437147,8433609,0.019532,NXPH1
chr7,8441330,8433609,0.017907,NXPH1
chr7,8442723,8433609,0.054419,NXPH1
chr7,8444172,8433609,0.020212,NXPH1
chr7,10122004,8262687,0.016338,ICA1
chr7,10122004,8433609,0.019376,NXPH1
chr7,10122004,10940153,0.029151,NDUFA4
chr7,10122004,10973336,0.031952,PHF14
chr7,10122004,11832198,0.016248,THSD7A
chr7,10122004,12403941,0.015579,VWDE
chr7,10940404,10973336,0.160914,PHF14
chr7,10940404,11832198,0.020257,THSD7A
chr7,10940404,12211270,0.017708,TMEM106B
chr7,10940404,12403941,0.031265,VWDE
chr7,10973889,8433609,0.017327,NXPH1
chr7,10973889,10940153,0.101013,NDUFA4
chr7,10973889,11832198,0.016666,THSD7A
chr7,10973889,12403941,0.018145,VWDE
chr7,11212865,10940153,0.020448,NDUFA4
chr7,11212865,10973336,0.018416,PHF14
chr7,11830103,11832198,0.028036,THSD7A
chr7,11831648,12211270,0.019426,TMEM106B
chr7,11831648,12403941,0.032066,VWDE
chr7,11833597,11832198,0.043196,THSD7A
chr7,11846877,11832198,0.0327,THSD7A
chr7,12111747,11832198,0.021128,THSD7A
chr7,12111747,12211270,0.026405,TMEM106B
chr7,12111747,12403941,0.027708,VWDE
chr7,12210963,10940153,0.017344,NDUFA4
chr7,12210963,10973336,0.01874,PHF14
chr7,12210963,11832198,0.029435,THSD7A
chr7,12210963,12403941,0.038167,VWDE
chr7,12210963,12686856,0.017464,ARL4A
chr7,12212160,12211270,0.126166,TMEM106B
chr7,12638819,12686856,0.016232,ARL4A
chr7,12685799,12686856,0.029376,ARL4A
chr7,12687180,11832198,0.020315,THSD7A
chr7,12687180,12211270,0.019261,TMEM106B
chr7,12687180,12403941,0.043341,VWDE
chr7,12715727,12686856,0.034173,ARL4A
chr7,12771235,12403941,0.015547,VWDE
chr7,12771235,12686856,0.022753,ARL4A
chr7,13032497,12686856,0.017971,ARL4A
chr7,13981142,13991425,0.022576,ETV1
chr7,13990337,10940153,0.033564,NDUFA4
chr7,13990337,10973336,0.029473,PHF14
chr7,13990337,11832198,0.038174,THSD7A
chr7,13990337,12211270,0.039681,TMEM106B
chr7,13990337,12403941,0.075616,VWDE
chr7,13990337,12686856,0.073198,ARL4A
chr7,13990337,13991425,0.720044,ETV1
chr7,13990337,15562015,0.075211,AGMO
chr7,13990337,15686683,0.071846,MEOX2
chr7,13990337,16530580,0.040202,SOSTDC1
chr7,13990337,16645817,0.033778,ANKMY2
chr7,13990337,16646131,0.033776,BZW2
chr7,13990337,16753755,0.038846,TSPAN13
chr7,13990337,16916359,0.042683,AHR
chr7,13990337,17940501,0.028359,SNX13
chr7,13990337,18086949,0.017737,HDAC9
chr7,13992427,13991425,0.068356,ETV1
chr7,14902981,15562015,0.035033,AGMO
chr7,14902981,15686683,0.027038,MEOX2
chr7,14902981,16530580,0.017093,SOSTDC1
chr7,15559631,15562015,0.021011,AGMO
chr7,15648751,15562015,0.016688,AGMO
chr7,15648751,15686683,0.02623,MEOX2
chr7,15686694,15562015,0.027157,AGMO
chr7,15784210,15562015,0.015476,AGMO
chr7,15784210,15686683,0.018043,MEOX2
chr7,15839670,15686683,0.020185,MEOX2
chr7,16421038,15562015,0.027113,AGMO
chr7,16421038,15686683,0.027653,MEOX2
chr7,16421038,16530580,0.077934,SOSTDC1
chr7,16421038,16645817,0.03158,ANKMY2
chr7,16421038,16646131,0.03158,BZW2
chr7,16421038,16753755,0.033214,TSPAN13
chr7,16421038,16916359,0.022608,AHR
chr7,16462437,16530580,0.042854,SOSTDC1
chr7,16463914,16530580,0.057395,SOSTDC1
chr7,16472169,16530580,0.021616,SOSTDC1
chr7,16645879,15562015,0.04049,AGMO
chr7,16645879,15686683,0.035071,MEOX2
chr7,16645879,16530580,0.05752,SOSTDC1
chr7,16645879,16753755,0.100591,TSPAN13
chr7,16645879,16916359,0.052636,AHR
chr7,16645879,17940501,0.029226,SNX13
chr7,16645879,18086949,0.017885,HDAC9
chr7,16754379,15686683,0.015622,MEOX2
chr7,16754379,16530580,0.015902,SOSTDC1
chr7,16754379,16645817,0.028581,ANKMY2
chr7,16754379,16646131,0.028581,BZW2
chr7,16754379,16916359,0.017203,AHR
chr7,16989932,16916359,0.033492,AHR
chr7,17301679,16916359,0.017937,AHR
chr7,17652188,16916359,0.017802,AHR
chr7,17940406,16645817,0.017133,ANKMY2
chr7,17940406,16646131,0.017135,BZW2
chr7,17940406,16753755,0.020341,TSPAN13
chr7,17940406,16916359,0.032433,AHR
chr7,17940406,18086949,0.02046,HDAC9
chr7,17940406,19117636,0.016413,TWIST1
chr7,18390227,17940501,0.019247,SNX13
chr7,18390227,18086949,0.039057,HDAC9
chr7,18390227,19117636,0.015144,TWIST1
chr7,18552823,18086949,0.019582,HDAC9
chr7,19107286,16916359,0.015147,AHR
chr7,19107286,17940501,0.01943,SNX13
chr7,19107286,18086949,0.023086,HDAC9
chr7,19107286,19117636,0.132167,TWIST1
chr7,19107286,19773617,0.020773,TMEM196
chr7,19107286,20141916,0.021985,MACC1-AS1
chr7,19111540,19117636,0.029171,TWIST1
chr7,19112509,19117636,0.067466,TWIST1
chr7,19118417,19117636,0.062198,TWIST1
chr7,19119221,19117636,0.044255,TWIST1
chr7,19708966,19773617,0.02349,TMEM196
chr7,19708966,20141916,0.01574,MACC1-AS1
chr7,19772918,20141916,0.01661,MACC1-AS1
chr7,20140705,20141916,0.079681,MACC1-AS1
chr7,20330893,15562015,0.019986,AGMO
chr7,20330893,15686683,0.015624,MEOX2
chr7,20330893,16530580,0.015363,SOSTDC1
chr7,20330893,16645817,0.01532,ANKMY2
chr7,20330893,16646131,0.015321,BZW2
chr7,20330893,16753755,0.017302,TSPAN13
chr7,20330893,16916359,0.024195,AHR
chr7,20330893,17940501,0.02776,SNX13
chr7,20330893,18086949,0.028712,HDAC9
chr7,20330893,19117636,0.034818,TWIST1
chr7,20330893,19773617,0.11817,TMEM196
chr7,20330893,20141916,0.094379,MACC1-AS1
chr7,20330893,20786886,0.037505,SP8
chr7,20330893,21428043,0.027953,SP4
chr7,20330893,21543039,0.050598,DNAH11
chr7,20330893,21945903,0.031806,CDCA7L
chr7,20330893,23597382,0.016062,CCDC126
chr7,20350931,19773617,0.02458,TMEM196
chr7,20350931,20141916,0.018143,MACC1-AS1
chr7,20350931,20330702,0.038297,ITGB8
chr7,20778106,20786886,0.026256,SP8
chr7,20784237,20786886,0.067013,SP8
chr7,20785892,20786886,0.054445,SP8
chr7,20791006,20786886,0.043236,SP8
chr7,20793776,20786886,0.105219,SP8
chr7,20797884,20786886,0.027149,SP8
chr7,21427576,16916359,0.01764,AHR
chr7,21427576,17940501,0.019715,SNX13
chr7,21427576,18086949,0.015068,HDAC9
chr7,21427576,19117636,0.022371,TWIST1
chr7,21427576,19773617,0.034022,TMEM196
chr7,21427576,20141916,0.037497,MACC1-AS1
chr7,21427576,20330702,0.024601,ITGB8
chr7,21427576,20786886,0.064142,SP8
chr7,21427576,21543039,0.085052,DNAH11
chr7,21427576,21945903,0.06358,CDCA7L
chr7,21427576,22822849,0.022166,TOMM7
chr7,21427576,23014130,0.023359,FAM126A
chr7,21427576,23105758,0.015799,KLHL7
chr7,21427576,23597382,0.015089,CCDC126
chr7,21427576,23680130,0.018258,FAM221A
chr7,22083302,20786886,0.017811,SP8
chr7,22083302,21543039,0.026873,DNAH11
chr7,22083302,21945903,0.040858,CDCA7L
chr7,22822535,23014130,0.019951,FAM126A
