chr,center,TSS,score,gene
chr22,17638731,18150118,0.02537,USP18
chr22,17638731,18906028,0.019015,DGCR6
chr22,17638731,18970439,0.016977,DGCR5
chr22,17706717,17563450,0.01888,SLC25A18
chr22,17706717,17628749,0.015314,ATP6V1E1
chr22,17706717,17628855,0.02205,BCL2L13
chr22,17706717,17774770,0.017935,BID
chr22,17706717,17777322,0.015953,LINC00528
chr22,17773982,17774770,0.024578,BID
chr22,17773982,17777322,0.022726,LINC00528
chr22,17774495,17777322,0.02599,LINC00528
chr22,17777432,17774770,0.035659,BID
chr22,17785461,17777322,0.01505,LINC00528
chr22,17786862,17774770,0.026291,BID
chr22,17786862,17777322,0.045905,LINC00528
chr22,17910974,17563450,0.01737,SLC25A18
chr22,17910974,17774770,0.023004,BID
chr22,17910974,17777322,0.024152,LINC00528
chr22,17910974,18077923,0.035191,PEX26
chr22,17910974,18110100,0.027156,TUBA8
chr22,17910974,18150118,0.020995,USP18
chr22,17920692,18077923,0.015727,PEX26
chr22,18001529,17084954,0.028502,IL17RA
chr22,18001529,17121530,0.026873,LINC01664
chr22,18001529,17159351,0.022957,HDHD5-AS1
chr22,18001529,17563450,0.02668,SLC25A18
chr22,18001529,17628749,0.020162,ATP6V1E1
chr22,18001529,17628855,0.023509,BCL2L13
chr22,18001529,17774770,0.048989,BID
chr22,18001529,17777322,0.048466,LINC00528
chr22,18001529,18077923,0.079183,PEX26
chr22,18001529,18110100,0.044838,TUBA8
chr22,18001529,18150118,0.047709,USP18
chr22,18001529,18906028,0.019758,DGCR6
chr22,18001529,18970439,0.018791,DGCR5
chr22,18001529,19122454,0.015221,DGCR2
chr22,18001529,19527545,0.016563,CLDN5
chr22,18024277,18077923,0.015705,PEX26
chr22,18056466,18077923,0.023696,PEX26
chr22,18056466,18110100,0.015269,TUBA8
chr22,18057856,18077923,0.02054,PEX26
chr22,18076255,18077923,0.050412,PEX26
chr22,18077954,18110100,0.024729,TUBA8
chr22,18077954,18150118,0.016272,USP18
chr22,18089248,18077923,0.030612,PEX26
chr22,18089248,18110100,0.021589,TUBA8
chr22,18092238,17563450,0.01618,SLC25A18
chr22,18092238,17774770,0.02373,BID
chr22,18092238,17777322,0.022294,LINC00528
chr22,18092238,18077923,0.064773,PEX26
chr22,18092238,18110100,0.094369,TUBA8
chr22,18092238,18150118,0.043946,USP18
chr22,18150003,18110100,0.019777,TUBA8
chr22,18157574,18150118,0.023069,USP18
chr22,18904981,18906028,0.058729,DGCR6
chr22,18929685,18906028,0.01961,DGCR6
chr22,18967783,18970439,0.03309,DGCR5
chr22,19109642,19122454,0.021397,DGCR2
chr22,19122436,18906028,0.021454,DGCR6
chr22,19122436,18970439,0.028341,DGCR5
chr22,19122436,19171395,0.045938,LINC01311
chr22,19122436,19178739,0.037419,SLC25A1
chr22,19122436,19291719,0.021929,CLTCL1
chr22,19122436,19447711,0.017834,C22orf39
chr22,19122436,19479202,0.017002,UFD1
chr22,19122436,19479457,0.017002,CDC45
chr22,19122436,19527545,0.020069,CLDN5
chr22,19144721,19122454,0.016554,DGCR2
chr22,19144721,19171395,0.024468,LINC01311
chr22,19171606,18970439,0.019292,DGCR5
chr22,19171606,19122454,0.021027,DGCR2
chr22,19171606,19178739,0.04697,SLC25A1
chr22,19171606,19291719,0.017443,CLTCL1
chr22,19178886,18906028,0.017267,DGCR6
chr22,19178886,18970439,0.022667,DGCR5
chr22,19178886,19122454,0.030066,DGCR2
chr22,19178886,19171395,0.082446,LINC01311
chr22,19178886,19291719,0.039949,CLTCL1
chr22,19178886,19447450,0.017281,HIRA
chr22,19178886,19432545,0.017281,MRPL40
chr22,19178886,19447711,0.021163,C22orf39
chr22,19178886,19479202,0.018849,UFD1
chr22,19178886,19479457,0.018849,CDC45
chr22,19178886,19527545,0.018971,CLDN5
chr22,19272193,19291719,0.037258,CLTCL1
chr22,19276211,19291719,0.023001,CLTCL1
chr22,19291765,19178739,0.017627,SLC25A1
chr22,19432031,17563450,0.015919,SLC25A18
chr22,19432031,17774770,0.016346,BID
chr22,19432031,17777322,0.01722,LINC00528
chr22,19432031,18110100,0.018544,TUBA8
chr22,19432031,18150118,0.01916,USP18
chr22,19432031,18906028,0.034837,DGCR6
chr22,19432031,18970439,0.039369,DGCR5
chr22,19432031,19122454,0.02778,DGCR2
chr22,19432031,19171395,0.039863,LINC01311
chr22,19432031,19178739,0.040252,SLC25A1
chr22,19432031,19291719,0.055255,CLTCL1
chr22,19432031,19447711,0.104153,C22orf39
chr22,19432031,19479202,0.071915,UFD1
chr22,19432031,19479457,0.071917,CDC45
chr22,19432031,19527545,0.053738,CLDN5
chr22,19432031,19854939,0.017237,GNB1L
chr22,19432031,20080232,0.016437,DGCR8
chr22,19432031,20206380,0.017575,LINC00896
chr22,19432031,20283246,0.015254,RTN4R
chr22,19432031,20320080,0.018487,DGCR6L
chr22,19447601,19171395,0.01853,LINC01311
chr22,19447601,19178739,0.020146,SLC25A1
chr22,19447601,19291719,0.019519,CLTCL1
chr22,19447601,19447450,0.042565,HIRA
chr22,19447601,19432545,0.042563,MRPL40
chr22,19447601,19447711,0.19866,C22orf39
chr22,19447601,19479202,0.035444,UFD1
chr22,19447601,19479457,0.035446,CDC45
chr22,19447601,19527545,0.021391,CLDN5
chr22,19479520,17774770,0.020979,BID
chr22,19479520,17777322,0.017171,LINC00528
chr22,19479520,18077923,0.018152,PEX26
chr22,19479520,18110100,0.01973,TUBA8
chr22,19479520,18150118,0.023087,USP18
chr22,19479520,18906028,0.021094,DGCR6
chr22,19479520,18970439,0.03608,DGCR5
chr22,19479520,19122454,0.029329,DGCR2
chr22,19479520,19171395,0.041057,LINC01311
chr22,19479520,19178739,0.040466,SLC25A1
chr22,19479520,19291719,0.043894,CLTCL1
chr22,19479520,19447450,0.066288,HIRA
chr22,19479520,19432545,0.066287,MRPL40
chr22,19479520,19447711,0.079927,C22orf39
chr22,19479520,19527545,0.099104,CLDN5
chr22,19479520,19854939,0.022963,GNB1L
chr22,19479520,19941371,0.016391,COMT
chr22,19479520,19941820,0.016392,TXNRD2
chr22,19479520,20017014,0.016784,TANGO2
chr22,19479520,20080232,0.017433,DGCR8
chr22,19479520,20117392,0.015352,TRMT2A
chr22,19479520,20115938,0.015352,RANBP1
chr22,19479520,20129456,0.015718,ZDHHC8
chr22,19479520,20206380,0.020451,LINC00896
chr22,19479520,20283246,0.018211,RTN4R
chr22,19479520,20320080,0.016117,DGCR6L
chr22,19479520,20394115,0.01537,ZNF74
chr22,19524620,19527545,0.042227,CLDN5
chr22,19844708,19854939,0.015898,GNB1L
chr22,19848867,19854939,0.01763,GNB1L
chr22,19854962,19941371,0.026309,COMT
chr22,19854962,19941820,0.02631,TXNRD2
chr22,19854962,20117392,0.016635,TRMT2A
chr22,19854962,20115938,0.016635,RANBP1
chr22,19941881,19854939,0.019351,GNB1L
chr22,19941881,20016823,0.01591,ARVCF
chr22,19942894,18970439,0.017147,DGCR5
chr22,19942894,19854939,0.031089,GNB1L
chr22,19942894,19941371,0.226837,COMT
chr22,19942894,19941820,0.22684,TXNRD2
chr22,19942894,20016823,0.029682,ARVCF
chr22,19942894,20017014,0.025654,TANGO2
chr22,19942894,20080232,0.01914,DGCR8
chr22,19942894,20117392,0.021239,TRMT2A
chr22,19942894,20115938,0.021239,RANBP1
chr22,19942894,20129456,0.019537,ZDHHC8
chr22,19942894,20206380,0.01802,LINC00896
chr22,19942894,20283246,0.02132,RTN4R
chr22,19948030,19854939,0.021769,GNB1L
chr22,19948030,19941371,0.056608,COMT
chr22,19948030,19941820,0.056598,TXNRD2
chr22,19948030,20016823,0.025157,ARVCF
chr22,19948030,20017014,0.021675,TANGO2
chr22,19948030,20080232,0.015102,DGCR8
chr22,19948030,20117392,0.018655,TRMT2A
chr22,19948030,20115938,0.018655,RANBP1
chr22,19948030,20129456,0.015364,ZDHHC8
chr22,19951591,19941371,0.024584,COMT
chr22,19951591,19941820,0.024581,TXNRD2
chr22,19959394,19941371,0.018824,COMT
chr22,19959394,19941820,0.018823,TXNRD2
chr22,19959394,20016823,0.017955,ARVCF
chr22,19959394,20017014,0.017451,TANGO2
chr22,19962764,20016823,0.021889,ARVCF
chr22,19962764,20017014,0.020964,TANGO2
chr22,19970561,20016823,0.038517,ARVCF
chr22,19970561,20017014,0.029541,TANGO2
chr22,19970561,20080232,0.016879,DGCR8
chr22,19970561,20117392,0.021676,TRMT2A
chr22,19970561,20115938,0.021676,RANBP1
chr22,19970561,20129456,0.018875,ZDHHC8
chr22,19987062,20016823,0.02996,ARVCF
chr22,19987062,20017014,0.023691,TANGO2
chr22,19987062,20080232,0.0171,DGCR8
chr22,19996968,20016823,0.015675,ARVCF
chr22,20009814,20016823,0.040973,ARVCF
chr22,20015198,20016823,0.015833,ARVCF
chr22,20016818,20017014,0.01839,TANGO2
chr22,20021222,19941371,0.015449,COMT
chr22,20021222,19941820,0.015449,TXNRD2
chr22,20021222,20016823,0.117819,ARVCF
chr22,20021222,20080232,0.035935,DGCR8
chr22,20021222,20117392,0.025044,TRMT2A
chr22,20021222,20115938,0.025045,RANBP1
chr22,20021222,20129456,0.019984,ZDHHC8
chr22,20021222,20283246,0.018456,RTN4R
chr22,20021222,20320080,0.017329,DGCR6L
chr22,20033440,20016823,0.023614,ARVCF
chr22,20033440,20017014,0.034317,TANGO2
chr22,20033440,20080232,0.019598,DGCR8
chr22,20033440,20117392,0.015786,TRMT2A
chr22,20033440,20115938,0.015786,RANBP1
chr22,20080216,20016823,0.027873,ARVCF
chr22,20080216,20017014,0.032108,TANGO2
chr22,20080216,20117392,0.054914,TRMT2A
chr22,20080216,20115938,0.054915,RANBP1
chr22,20080216,20129456,0.033459,ZDHHC8
chr22,20080216,20206380,0.015259,LINC00896
chr22,20080216,20283246,0.018055,RTN4R
chr22,20117359,20016823,0.018447,ARVCF
chr22,20117359,20017014,0.016237,TANGO2
chr22,20117359,20080232,0.039846,DGCR8
chr22,20117359,20129456,0.054387,ZDHHC8
chr22,20117359,20206380,0.016665,LINC00896
chr22,20117359,20283246,0.018735,RTN4R
chr22,20117359,20320080,0.015327,DGCR6L
chr22,20125836,20117392,0.037521,TRMT2A
chr22,20125836,20115938,0.037518,RANBP1
chr22,20125836,20129456,0.082662,ZDHHC8
chr22,20131705,20080232,0.022173,DGCR8
chr22,20131705,20117392,0.049671,TRMT2A
chr22,20131705,20115938,0.049669,RANBP1
chr22,20131705,20206380,0.024573,LINC00896
chr22,20131705,20283246,0.025261,RTN4R
chr22,20131705,20320080,0.016147,DGCR6L
chr22,20137966,20129456,0.015029,ZDHHC8
chr22,20203923,20206380,0.041619,LINC00896
chr22,20204918,20206380,0.024869,LINC00896
chr22,20249796,20206380,0.017015,LINC00896
chr22,20249796,20283246,0.019533,RTN4R
chr22,20271661,20283246,0.036869,RTN4R
chr22,20299336,20320080,0.022254,DGCR6L
chr22,20431011,20437826,0.018945,SCARF2
chr22,20436430,20437826,0.028962,SCARF2
chr22,20441897,20437826,0.020533,SCARF2
chr22,20495915,20206380,0.015854,LINC00896
chr22,20495915,20320080,0.023269,DGCR6L
chr22,20495915,20394115,0.030103,ZNF74
chr22,20495915,20437826,0.030821,SCARF2
chr22,20495915,20495913,0.07776,MED15
chr22,20504524,20495844,0.020312,KLHL22
chr22,20507636,20394115,0.015633,ZNF74
chr22,20507636,20437826,0.021387,SCARF2
chr22,20507636,20495844,0.054176,KLHL22
chr22,20508914,20495844,0.028616,KLHL22
chr22,20508914,20495913,0.046577,MED15
chr22,20509564,20394115,0.015811,ZNF74
chr22,20509564,20437826,0.021631,SCARF2
chr22,20509564,20495844,0.054827,KLHL22
chr22,20509564,20495913,0.089218,MED15
chr22,20515144,20495844,0.025321,KLHL22
chr22,20515144,20495913,0.057402,MED15
chr22,20520455,20495913,0.01636,MED15
chr22,20523956,20495913,0.022342,MED15
chr22,20530886,20495844,0.017333,KLHL22
chr22,20530886,20495913,0.023333,MED15
chr22,20531413,20495844,0.020401,KLHL22
chr22,20531413,20495913,0.027463,MED15
chr22,20551479,20394115,0.016299,ZNF74
chr22,20551479,20437826,0.018898,SCARF2
chr22,20551479,20495844,0.024787,KLHL22
chr22,20551479,20495913,0.025999,MED15
chr22,20552471,20320080,0.016086,DGCR6L
chr22,20552471,20394115,0.018136,ZNF74
chr22,20552471,20437826,0.021028,SCARF2
chr22,20552471,20495844,0.027581,KLHL22
chr22,20552471,20495913,0.028931,MED15
chr22,20569276,20495844,0.015056,KLHL22
chr22,20569276,20495913,0.016908,MED15
chr22,20702828,20437826,0.017622,SCARF2
chr22,20858879,20917407,0.038593,CRKL
chr22,20858879,20957092,0.028608,LINC01637
chr22,20858879,20982269,0.024219,LZTR1
chr22,20858879,21014292,0.023321,TUBA3FP
chr22,20858879,21009808,0.023321,P2RX6
chr22,20858879,21032840,0.018285,SLC7A4
chr22,20858879,21045017,0.022483,P2RX6P
chr22,20858879,21045946,0.018358,LRRC74B
chr22,20867577,20859417,0.023223,PI4KA
chr22,20867577,20859007,0.023221,SNAP29
chr22,20885831,20859417,0.021814,PI4KA
chr22,20885831,20859007,0.021814,SNAP29
chr22,20885831,20917407,0.030722,CRKL
chr22,20885831,20957092,0.023364,LINC01637
chr22,20885831,20982269,0.020365,LZTR1
chr22,20917367,20859417,0.038154,PI4KA
chr22,20917367,20859007,0.038154,SNAP29
chr22,20917367,20957092,0.065817,LINC01637
chr22,20917367,20982269,0.038771,LZTR1
chr22,20917367,21001886,0.029691,THAP7-AS1
chr22,20917367,21002196,0.029692,THAP7
chr22,20917367,21014292,0.022805,TUBA3FP
chr22,20917367,21009808,0.022805,P2RX6
chr22,20917367,21032840,0.020927,SLC7A4
chr22,20917367,21045017,0.024083,P2RX6P
chr22,20917367,21045946,0.021927,LRRC74B
chr22,20979560,20982269,0.029824,LZTR1
chr22,20982189,20859417,0.015163,PI4KA
chr22,20982189,20859007,0.015163,SNAP29
chr22,20982189,20917407,0.024552,CRKL
chr22,20982189,20957092,0.045736,LINC01637
chr22,20982189,21001886,0.03909,THAP7-AS1
chr22,20982189,21002196,0.039092,THAP7
chr22,20982189,21014292,0.028542,TUBA3FP
chr22,20982189,21009808,0.028544,P2RX6
chr22,20982189,21032840,0.024513,SLC7A4
chr22,20982189,21045017,0.024637,P2RX6P
chr22,20982189,21045946,0.021674,LRRC74B
chr22,21002018,20206380,0.01659,LINC00896
chr22,21002018,20320080,0.015063,DGCR6L
chr22,21002018,20394115,0.017239,ZNF74
chr22,21002018,20437826,0.017014,SCARF2
chr22,21002018,20859417,0.030702,PI4KA
chr22,21002018,20859007,0.030702,SNAP29
chr22,21002018,20917407,0.066187,CRKL
chr22,21002018,20957092,0.080856,LINC01637
chr22,21002018,20982269,0.137603,LZTR1
chr22,21002018,21014292,0.229518,TUBA3FP
chr22,21002018,21009808,0.229585,P2RX6
chr22,21002018,21032840,0.106276,SLC7A4
chr22,21002018,21045017,0.09783,P2RX6P
chr22,21002018,21045946,0.097877,LRRC74B
chr22,21002018,21549447,0.025211,UBE2L3
chr22,21002018,21630064,0.025301,YDJC
chr22,21002018,21642302,0.026586,SDF2L1
chr22,21002018,21666000,0.017121,PPIL2
chr22,21002018,21735794,0.023957,YPEL1
chr22,21002018,21867680,0.017765,MAPK1
chr22,21002018,21982813,0.019339,TOP3B
chr22,21002018,22508742,0.015345,ZNF280B
chr22,21014444,21001886,0.028321,THAP7-AS1
chr22,21014444,21002196,0.028319,THAP7
chr22,21014444,21009808,0.076372,P2RX6
chr22,21014444,21032840,0.018455,SLC7A4
chr22,21014444,21045017,0.020439,P2RX6P
chr22,21014444,21045946,0.020161,LRRC74B
chr22,21015174,21014292,0.03163,TUBA3FP
chr22,21037905,21014292,0.016193,TUBA3FP
chr22,21037905,21009808,0.01619,P2RX6
chr22,21037905,21032840,0.091693,SLC7A4
chr22,21037905,21045017,0.06643,P2RX6P
chr22,21037905,21045946,0.034181,LRRC74B
chr22,21038664,21032840,0.045222,SLC7A4
chr22,21038664,21045017,0.032721,P2RX6P
chr22,21038664,21045946,0.016839,LRRC74B
chr22,21045847,21032840,0.016544,SLC7A4
chr22,21045847,21045017,0.034985,P2RX6P
chr22,21567697,21630064,0.029961,YDJC
chr22,21567697,21642302,0.024069,SDF2L1
chr22,21574288,21549447,0.02184,UBE2L3
chr22,21629984,21549447,0.022737,UBE2L3
chr22,21629984,21642302,0.041338,SDF2L1
chr22,21642232,21549447,0.028822,UBE2L3
chr22,21642232,21630064,0.065228,YDJC
chr22,21642232,21666000,0.026446,PPIL2
chr22,21652203,21630064,0.015578,YDJC
chr22,21652203,21642302,0.028275,SDF2L1
chr22,21652203,21666000,0.018511,PPIL2
chr22,21657802,21642302,0.015814,SDF2L1
chr22,21657802,21666000,0.022373,PPIL2
chr22,21666051,21549447,0.021219,UBE2L3
chr22,21666051,21630064,0.025052,YDJC
chr22,21666051,21642302,0.037171,SDF2L1
chr22,21666051,21735794,0.023756,YPEL1
chr22,21735848,21666000,0.015879,PPIL2
chr22,21735848,21867680,0.016756,MAPK1
chr22,21744007,21735794,0.021683,YPEL1
chr22,21755719,21735794,0.017284,YPEL1
chr22,21867019,21867680,0.041817,MAPK1
chr22,21867719,21735794,0.020869,YPEL1
chr22,21867719,21952848,0.015192,PPM1F
chr22,21867719,21982813,0.015064,TOP3B
chr22,21938282,21549447,0.020032,UBE2L3
chr22,21938282,21630064,0.025015,YDJC
chr22,21938282,21642302,0.024223,SDF2L1
chr22,21938282,21666000,0.030823,PPIL2
chr22,21938282,21735794,0.057982,YPEL1
chr22,21938282,21867680,0.061852,MAPK1
chr22,21938282,21952848,0.117467,PPM1F
chr22,21938282,21982813,0.053945,TOP3B
chr22,21938282,22508742,0.01965,ZNF280B
chr22,21938282,22520270,0.023457,ZNF280A
chr22,21942597,21867680,0.01873,MAPK1
chr22,21942597,21952848,0.054481,PPM1F
chr22,21942597,21982813,0.02297,TOP3B
chr22,21951866,21952848,0.01588,PPM1F
chr22,21952375,21952848,0.030134,PPM1F
chr22,21960791,21952848,0.03944,PPM1F
chr22,21960791,21982813,0.027159,TOP3B
chr22,21962107,21952848,0.036941,PPM1F
chr22,21962107,21982813,0.025412,TOP3B
chr22,22292148,22303224,0.018786,BMS1P20
chr22,22508951,22520270,0.035364,ZNF280A
chr22,22520286,22508742,0.025327,ZNF280B
chr22,23080511,23070519,0.020745,GNAZ
chr22,23099100,23070519,0.038318,GNAZ
chr22,23099100,23145021,0.023442,RSPH14
chr22,23099100,23145366,0.018823,RAB36
chr22,23099100,23402726,0.015572,ZDHHC8P1
chr22,23124856,23145021,0.015466,RSPH14
chr22,23128354,23145021,0.015261,RSPH14
chr22,23142067,23145366,0.062528,RAB36
chr22,23145346,23145021,0.079553,RSPH14
chr22,23178707,23179704,0.023518,BCR
chr22,23179555,23179704,0.0292,BCR
chr22,23180679,23145366,0.018594,RAB36
chr22,23204583,23179704,0.018827,BCR
chr22,23245336,23179704,0.018187,BCR
chr22,23265326,23179704,0.02047,BCR
chr22,23282164,23145021,0.016501,RSPH14
chr22,23282164,23145366,0.01817,RAB36
chr22,23282164,23179704,0.041895,BCR
chr22,23290220,23179704,0.016585,BCR
chr22,23306068,23145021,0.015352,RSPH14
chr22,23306068,23145366,0.015268,RAB36
chr22,23306068,23179704,0.022662,BCR
chr22,23306068,23402726,0.017901,ZDHHC8P1
chr22,23522028,23402726,0.024342,ZDHHC8P1
chr22,23700881,23717356,0.02255,GUSBP11
chr22,23751181,23717356,0.032919,GUSBP11
chr22,23751181,23767972,0.029458,CHCHD10
chr22,23751181,23768226,0.021587,MMP11
chr22,23751181,23786931,0.024721,SMARCB1
chr22,23751181,23839128,0.016423,DERL3
chr22,23751181,23856703,0.016385,SLC2A11
chr22,23767307,23767972,0.016167,CHCHD10
chr22,23768115,23717356,0.024114,GUSBP11
chr22,23768115,23751112,0.033122,ZNF70
chr22,23768115,23768226,0.099244,MMP11
chr22,23768115,23786931,0.053069,SMARCB1
chr22,23768115,23839128,0.027976,DERL3
chr22,23768115,23856703,0.020705,SLC2A11
chr22,23772910,23767972,0.016109,CHCHD10
chr22,23787044,23402726,0.018837,ZDHHC8P1
chr22,23787044,23717356,0.028588,GUSBP11
chr22,23787044,23751112,0.045817,ZNF70
chr22,23787044,23767972,0.087485,CHCHD10
chr22,23787044,23768226,0.124369,MMP11
chr22,23787044,23839128,0.045814,DERL3
chr22,23787044,23856703,0.025971,SLC2A11
chr22,23839075,23856703,0.020954,SLC2A11
chr22,23846912,23839128,0.025521,DERL3
chr22,23857605,23402726,0.023526,ZDHHC8P1
chr22,23857605,23717356,0.024889,GUSBP11
chr22,23857605,23751112,0.033681,ZNF70
chr22,23857605,23767972,0.037857,CHCHD10
chr22,23857605,23768226,0.030745,MMP11
chr22,23857605,23786931,0.028806,SMARCB1
chr22,23857605,23839128,0.07619,DERL3
chr22,23857605,23856703,0.217267,SLC2A11
chr22,23857605,23894383,0.031176,MIF
chr22,23857605,24011192,0.016715,CABIN1
chr22,23857605,24245108,0.017708,GGT5
chr22,23888587,23894383,0.026793,MIF
chr22,23894388,23717356,0.019702,GUSBP11
chr22,23894388,23751112,0.018706,ZNF70
chr22,23894388,23767972,0.020834,CHCHD10
chr22,23894388,23768226,0.020594,MMP11
chr22,23894388,23786931,0.017426,SMARCB1
chr22,23894388,23839128,0.031017,DERL3
chr22,23894388,23856703,0.034017,SLC2A11
chr22,23894388,24011192,0.018843,CABIN1
chr22,23894388,24181487,0.015918,SUSD2
chr22,23914057,23717356,0.015841,GUSBP11
chr22,23914057,23751112,0.022013,ZNF70
chr22,23914057,23767972,0.019196,CHCHD10
chr22,23914057,23768226,0.022383,MMP11
chr22,23914057,23786931,0.019325,SMARCB1
chr22,23914057,23839128,0.024219,DERL3
chr22,23914057,23856703,0.02195,SLC2A11
chr22,23914057,23894383,0.070827,MIF
chr22,23914057,24011192,0.019596,CABIN1
chr22,23914057,24181487,0.017558,SUSD2
chr22,23914057,24245108,0.017518,GGT5
chr22,23914057,24270898,0.015067,SPECC1L-ADORA2A
chr22,23914057,24270817,0.015067,SPECC1L
chr22,24146424,24011192,0.018626,CABIN1
chr22,24146424,24181487,0.02679,SUSD2
chr22,24146424,24245108,0.022814,GGT5
chr22,24156562,24011192,0.027003,CABIN1
chr22,24156562,24181487,0.049752,SUSD2
chr22,24156562,24245108,0.032353,GGT5
chr22,24156562,24270898,0.019398,SPECC1L-ADORA2A
chr22,24156562,24270817,0.019398,SPECC1L
chr22,24175361,24181487,0.033432,SUSD2
chr22,24189905,24245108,0.015084,GGT5
chr22,24208129,24181487,0.016386,SUSD2
chr22,24208129,24245108,0.023914,GGT5
chr22,24247602,24181487,0.032351,SUSD2
chr22,24247602,24245108,0.068045,GGT5
chr22,24270865,24011192,0.015149,CABIN1
chr22,24270865,24181487,0.034682,SUSD2
chr22,24270865,24245108,0.040244,GGT5
chr22,24270865,24417879,0.020344,ADORA2A
chr22,24270865,24555935,0.016015,GUCD1
chr22,24270865,24555958,0.016015,SNRPD3
chr22,24402599,24417879,0.015656,ADORA2A
chr22,24419947,24417879,0.025394,ADORA2A
chr22,24423906,24417879,0.02723,ADORA2A
chr22,24432569,24417879,0.019408,ADORA2A
chr22,24434612,24417879,0.048284,ADORA2A
chr22,24435995,24417879,0.029594,ADORA2A
chr22,24442188,24417879,0.02368,ADORA2A
chr22,24554114,24555935,0.094111,GUCD1
chr22,24554114,24555958,0.094112,SNRPD3
chr22,24554114,24593208,0.023636,LRRC75B
chr22,24555511,22303224,0.015511,BMS1P20
chr22,24555511,23402726,0.01772,ZDHHC8P1
chr22,24555511,23717356,0.016162,GUSBP11
chr22,24555511,23751112,0.015799,ZNF70
chr22,24555511,23767972,0.021842,CHCHD10
chr22,24555511,23839128,0.016891,DERL3
chr22,24555511,23894383,0.019155,MIF
chr22,24555511,24011192,0.022801,CABIN1
chr22,24555511,24181487,0.020158,SUSD2
chr22,24555511,24245108,0.026375,GGT5
chr22,24555511,24270898,0.040439,SPECC1L-ADORA2A
chr22,24555511,24270817,0.040439,SPECC1L
chr22,24555511,24417879,0.044119,ADORA2A
chr22,24555511,24593208,0.103271,LRRC75B
chr22,24555511,24806169,0.024893,SGSM1
chr22,24555511,25405377,0.017451,LRP5L
chr22,24555511,25448080,0.017922,CRYBB2P1
chr22,24555511,25564675,0.019619,GRK3
chr22,24807714,24806169,0.031338,SGSM1
chr22,24810502,24806169,0.0214,SGSM1
chr22,24894818,24806169,0.027548,SGSM1
chr22,24894818,25405377,0.016431,LRP5L
chr22,24952850,24806169,0.025166,SGSM1
chr22,24952850,25405377,0.016027,LRP5L
chr22,24952850,25448080,0.015276,CRYBB2P1
chr22,25052101,25405377,0.015502,LRP5L
chr22,25368240,25405377,0.015751,LRP5L
chr22,25401020,25405377,0.016763,LRP5L
chr22,25401020,25448080,0.015417,CRYBB2P1
chr22,25405272,25405377,0.027726,LRP5L
chr22,25405272,25448080,0.035631,CRYBB2P1
chr22,25564126,25564675,0.060797,GRK3
chr22,25747625,25448080,0.020304,CRYBB2P1
chr22,25747625,25564675,0.023392,GRK3
chr22,26168669,26169462,0.021557,SEZ6L
chr22,26463652,26429260,0.026279,ASPHD2
chr22,26463652,26483931,0.020465,HPS4
chr22,26463652,26483877,0.020465,SRRD
chr22,26483838,26429260,0.022033,ASPHD2
chr22,26483838,26512505,0.027482,TFIP11
chr22,26483838,26596717,0.015288,TPST2
chr22,26483838,26672747,0.015519,MIATNB
chr22,26493419,26483931,0.015544,HPS4
chr22,26493419,26483877,0.015544,SRRD
chr22,26529592,26512505,0.019756,TFIP11
chr22,26550495,26512505,0.017371,TFIP11
chr22,26550495,26596717,0.016398,TPST2
chr22,26590074,26512505,0.022704,TFIP11
chr22,26672836,26429260,0.022043,ASPHD2
