chr,center,TSS,score,gene
chr22,19361891,20115938,0.017898,RANBP1
chr22,19361891,20129456,0.016271,ZDHHC8
chr22,19361891,20206380,0.021107,LINC00896
chr22,19361891,20320080,0.018732,DGCR6L
chr22,19430560,19447450,0.054755,HIRA
chr22,19430560,19432545,0.054755,MRPL40
chr22,19432206,18906028,0.019703,DGCR6
chr22,19432206,19122454,0.017869,DGCR2
chr22,19432206,19171395,0.022254,LINC01311
chr22,19432206,19178739,0.024034,SLC25A1
chr22,19432206,19291719,0.030903,CLTCL1
chr22,19432206,19447711,0.056478,C22orf39
chr22,19432206,19479202,0.042416,UFD1
chr22,19432206,19479457,0.042418,CDC45
chr22,19432206,19756703,0.015873,TBX1
chr22,19447893,18906028,0.016162,DGCR6
chr22,19447893,19122454,0.024419,DGCR2
chr22,19447893,19171395,0.028788,LINC01311
chr22,19447893,19178739,0.033476,SLC25A1
chr22,19447893,19291719,0.030379,CLTCL1
chr22,19447893,19447450,0.071217,HIRA
chr22,19447893,19432545,0.071213,MRPL40
chr22,19447893,19479202,0.058176,UFD1
chr22,19447893,19479457,0.05818,CDC45
chr22,19447893,19756703,0.018663,TBX1
chr22,19447893,19854939,0.015901,GNB1L
chr22,19479520,18150118,0.015661,USP18
chr22,19479520,18906028,0.015774,DGCR6
chr22,19479520,19122454,0.024944,DGCR2
chr22,19479520,19171395,0.030306,LINC01311
chr22,19479520,19178739,0.031948,SLC25A1
chr22,19479520,19291719,0.03246,CLTCL1
chr22,19479520,19447450,0.052691,HIRA
chr22,19479520,19432545,0.05269,MRPL40
chr22,19479520,19447711,0.057311,C22orf39
chr22,19479520,19756703,0.016834,TBX1
chr22,19479520,19854939,0.017701,GNB1L
chr22,19479520,19941371,0.018061,COMT
chr22,19479520,19941820,0.01806,TXNRD2
chr22,19479520,20017014,0.015995,TANGO2
chr22,19479520,20080232,0.016535,DGCR8
chr22,19479520,20206380,0.015048,LINC00896
chr22,19757421,19756703,0.01593,TBX1
chr22,19854301,19854939,0.040936,GNB1L
chr22,19855174,19756703,0.031842,TBX1
chr22,19855174,19941371,0.024678,COMT
chr22,19855174,19941820,0.024678,TXNRD2
chr22,19856041,19854939,0.08698,GNB1L
chr22,19932865,19941371,0.017256,COMT
chr22,19932865,19941820,0.017258,TXNRD2
chr22,19942934,19941371,0.070099,COMT
chr22,19942934,19941820,0.070098,TXNRD2
chr22,20013460,20016823,0.023342,ARVCF
chr22,20016659,20017014,0.049353,TANGO2
chr22,20020922,20016823,0.076215,ARVCF
chr22,20020922,20080232,0.023542,DGCR8
chr22,20020922,20117392,0.015248,TRMT2A
chr22,20020922,20115938,0.015248,RANBP1
chr22,20031510,20017014,0.017489,TANGO2
chr22,20032119,20016823,0.02036,ARVCF
chr22,20032119,20017014,0.031206,TANGO2
chr22,20080100,20017014,0.015327,TANGO2
chr22,20080100,20117392,0.024247,TRMT2A
chr22,20080100,20115938,0.024247,RANBP1
chr22,20111319,20117392,0.030829,TRMT2A
chr22,20111319,20115938,0.030832,RANBP1
chr22,20117259,20016823,0.015095,ARVCF
chr22,20117259,20080232,0.033022,DGCR8
chr22,20117259,20129456,0.042201,ZDHHC8
chr22,20131337,20080232,0.021895,DGCR8
chr22,20131337,20117392,0.045579,TRMT2A
chr22,20131337,20115938,0.045577,RANBP1
chr22,20131337,20206380,0.018824,LINC00896
chr22,20312873,20320080,0.015508,DGCR6L
chr22,20391548,20394115,0.024242,ZNF74
chr22,20392901,20394115,0.016005,ZNF74
chr22,20429361,20437826,0.020543,SCARF2
chr22,20431070,20437826,0.034787,SCARF2
chr22,20437104,20437826,0.035863,SCARF2
chr22,20438555,20437826,0.017839,SCARF2
chr22,20463928,20117392,0.016464,TRMT2A
chr22,20463928,20115938,0.016463,RANBP1
chr22,20463928,20129456,0.017523,ZDHHC8
chr22,20463928,20206380,0.021974,LINC00896
chr22,20463928,20320080,0.031402,DGCR6L
chr22,20463928,20394115,0.043571,ZNF74
chr22,20463928,20437826,0.075293,SCARF2
chr22,20463928,20495844,0.052606,KLHL22
chr22,20463928,20495913,0.040165,MED15
chr22,20494920,20495844,0.022216,KLHL22
chr22,20496329,20320080,0.019275,DGCR6L
chr22,20496329,20394115,0.02334,ZNF74
chr22,20496329,20437826,0.027176,SCARF2
chr22,20496329,20495913,0.091017,MED15
chr22,20507655,20437826,0.017938,SCARF2
chr22,20507655,20495844,0.051406,KLHL22
chr22,20509224,20495844,0.033149,KLHL22
chr22,20509224,20495913,0.063316,MED15
chr22,20857873,20859417,0.033935,PI4KA
chr22,20857873,20859007,0.033934,SNAP29
chr22,20858992,20917407,0.02493,CRKL
chr22,20858992,20957092,0.016826,LINC01637
chr22,20858992,20965108,0.015674,AIFM3
chr22,20917532,20859417,0.035042,PI4KA
chr22,20917532,20859007,0.035041,SNAP29
chr22,20917532,20957092,0.051951,LINC01637
chr22,20917532,20965108,0.040016,AIFM3
chr22,20917532,20982269,0.032131,LZTR1
chr22,20917532,21001886,0.024842,THAP7-AS1
chr22,20917532,21002196,0.024842,THAP7
chr22,20917532,21014292,0.018302,TUBA3FP
chr22,20917532,21009808,0.0183,P2RX6
chr22,20917532,21045946,0.017833,LRRC74B
chr22,20917532,21102984,0.024766,BCRP2
chr22,20957481,20965108,0.043807,AIFM3
chr22,20962009,20957092,0.022479,LINC01637
chr22,20962009,20965108,0.02308,AIFM3
chr22,20965183,20957092,0.022647,LINC01637
chr22,20966644,20965108,0.024272,AIFM3
chr22,20968442,20957092,0.020067,LINC01637
chr22,20968442,20965108,0.044416,AIFM3
chr22,20968442,20982269,0.015308,LZTR1
chr22,20979346,20965108,0.015303,AIFM3
chr22,20979346,20982269,0.039314,LZTR1
chr22,20982179,20917407,0.017568,CRKL
chr22,20982179,20957092,0.029796,LINC01637
chr22,20982179,20965108,0.036599,AIFM3
chr22,20982179,21001886,0.026994,THAP7-AS1
chr22,20982179,21002196,0.026995,THAP7
chr22,20982179,21014292,0.018906,TUBA3FP
chr22,20982179,21009808,0.018906,P2RX6
chr22,21002115,20129456,0.015357,ZDHHC8
chr22,21002115,20206380,0.015291,LINC00896
chr22,21002115,20437826,0.016642,SCARF2
chr22,21002115,20495913,0.015565,MED15
chr22,21002115,20859417,0.030217,PI4KA
chr22,21002115,20859007,0.030216,SNAP29
chr22,21002115,20917407,0.061489,CRKL
chr22,21002115,20957092,0.068393,LINC01637
chr22,21002115,20965108,0.082371,AIFM3
chr22,21002115,20982269,0.122207,LZTR1
chr22,21002115,21014292,0.19738,TUBA3FP
chr22,21002115,21009808,0.197423,P2RX6
chr22,21002115,21045946,0.085302,LRRC74B
chr22,21002115,21102984,0.066036,BCRP2
chr22,21002115,21549447,0.016395,UBE2L3
chr22,21002115,21632716,0.015498,CCDC116
chr22,21002115,21642302,0.015827,SDF2L1
chr22,21002115,21735794,0.015214,YPEL1
chr22,21014299,20982269,0.015822,LZTR1
chr22,21014299,21001886,0.036492,THAP7-AS1
chr22,21014299,21002196,0.036489,THAP7
chr22,21014299,21009808,0.094388,P2RX6
chr22,21014299,21045946,0.025253,LRRC74B
chr22,21015037,21014292,0.031421,TUBA3FP
chr22,21567800,21630064,0.018391,YDJC
chr22,21567800,21632716,0.016447,CCDC116
chr22,21567800,21642302,0.015459,SDF2L1
chr22,21568859,21549447,0.026433,UBE2L3
chr22,21587867,21549447,0.046236,UBE2L3
chr22,21587867,21630064,0.026066,YDJC
chr22,21587867,21632716,0.022457,CCDC116
chr22,21587867,21642302,0.020937,SDF2L1
chr22,21591256,21549447,0.015603,UBE2L3
chr22,21624162,21630064,0.019522,YDJC
chr22,21629599,21549447,0.045773,UBE2L3
chr22,21629599,21632716,0.138551,CCDC116
chr22,21629599,21642302,0.076194,SDF2L1
chr22,21629599,21666000,0.023969,PPIL2
chr22,21632796,21630064,0.022888,YDJC
chr22,21632796,21642302,0.018347,SDF2L1
chr22,21642493,21102984,0.015696,BCRP2
chr22,21642493,21549447,0.037555,UBE2L3
chr22,21642493,21630064,0.074362,YDJC
chr22,21642493,21632716,0.108415,CCDC116
chr22,21642493,21666000,0.036316,PPIL2
chr22,21646811,21642302,0.029654,SDF2L1
chr22,21652121,21642302,0.022309,SDF2L1
chr22,21652121,21666000,0.016816,PPIL2
chr22,21657661,21642302,0.015202,SDF2L1
chr22,21657661,21666000,0.024766,PPIL2
chr22,21666194,21549447,0.015232,UBE2L3
chr22,21666194,21630064,0.015733,YDJC
chr22,21666194,21632716,0.016613,CCDC116
chr22,21666194,21642302,0.024426,SDF2L1
chr22,21666194,21735794,0.016653,YPEL1
chr22,21735773,21666000,0.024548,PPIL2
chr22,21735773,21867680,0.02318,MAPK1
chr22,21735773,21952848,0.021695,PPM1F
chr22,21735773,21982813,0.015554,TOP3B
chr22,21816912,21549447,0.015524,UBE2L3
chr22,21816912,21630064,0.016045,YDJC
chr22,21816912,21632716,0.017468,CCDC116
chr22,21816912,21666000,0.02065,PPIL2
chr22,21816912,21735794,0.035246,YPEL1
chr22,21816912,21867680,0.0546,MAPK1
chr22,21816912,21952848,0.023669,PPM1F
chr22,21816912,21982813,0.019239,TOP3B
chr22,21834923,21867680,0.016956,MAPK1
chr22,21867866,21549447,0.016009,UBE2L3
chr22,21867866,21666000,0.021307,PPIL2
chr22,21867866,21735794,0.036149,YPEL1
chr22,21867866,21952848,0.032114,PPM1F
chr22,21867866,21982813,0.023389,TOP3B
chr22,21938283,21952848,0.031275,PPM1F
chr22,22025661,21982813,0.015092,TOP3B
chr22,22025661,22043934,0.030244,PRAMENP
chr22,22026590,22043934,0.020606,PRAMENP
chr22,22031072,21982813,0.018146,TOP3B
chr22,22031072,22043934,0.057045,PRAMENP
chr22,22032575,22043934,0.016878,PRAMENP
chr22,22037414,22043934,0.046106,PRAMENP
chr22,22042317,22043934,0.021005,PRAMENP
chr22,22099050,21982813,0.021169,TOP3B
chr22,22099050,22043934,0.028814,PRAMENP
chr22,22099050,22244780,0.015729,VPREB1
chr22,22111059,21952848,0.019188,PPM1F
chr22,22111059,21982813,0.031589,TOP3B
chr22,22111059,22043934,0.032224,PRAMENP
chr22,22111059,22244780,0.021168,VPREB1
chr22,22162318,22043934,0.01504,PRAMENP
chr22,22168069,21045946,0.015067,LRRC74B
chr22,22168069,21102984,0.018429,BCRP2
chr22,22168069,21549447,0.015256,UBE2L3
chr22,22168069,21632716,0.015337,CCDC116
chr22,22168069,21642302,0.015174,SDF2L1
chr22,22168069,21666000,0.018895,PPIL2
chr22,22168069,21735794,0.018498,YPEL1
chr22,22168069,21867680,0.015158,MAPK1
chr22,22168069,21952848,0.024376,PPM1F
chr22,22168069,21982813,0.034888,TOP3B
chr22,22168069,22043934,0.044772,PRAMENP
chr22,22168069,22244780,0.051914,VPREB1
chr22,22168069,22508742,0.022082,ZNF280B
chr22,22168069,22559343,0.020838,LL22NC03-63E9.3
chr22,22168069,22559361,0.020838,PRAME
chr22,22168069,23070519,0.019982,GNAZ
chr22,22168069,23402726,0.016455,ZDHHC8P1
chr22,22195827,22244780,0.022706,VPREB1
chr22,22235790,22244780,0.017082,VPREB1
chr22,22243578,22244780,0.017231,VPREB1
chr22,22245458,22244780,0.025616,VPREB1
chr22,22322252,22303224,0.015741,BMS1P20
chr22,22343725,22303224,0.015051,BMS1P20
chr22,22357547,22303224,0.025738,BMS1P20
chr22,22380620,22303224,0.016658,BMS1P20
chr22,22395095,22303224,0.0248,BMS1P20
chr22,22450260,22303224,0.018551,BMS1P20
chr22,22450260,22508742,0.022192,ZNF280B
chr22,22450260,22559343,0.016935,LL22NC03-63E9.3
chr22,22450260,22559361,0.016935,PRAME
chr22,22720799,22303224,0.01624,BMS1P20
chr22,22720799,22508742,0.017339,ZNF280B
chr22,22720799,22559343,0.020519,LL22NC03-63E9.3
chr22,22720799,22559361,0.020519,PRAME
chr22,22720799,22887780,0.016076,IGLL5
chr22,22881937,22887780,0.048696,IGLL5
chr22,22884229,22887780,0.030329,IGLL5
chr22,22885176,22887780,0.089354,IGLL5
chr22,22893408,22887780,0.020097,IGLL5
chr22,22928823,22303224,0.024349,BMS1P20
chr22,22928823,22508742,0.024141,ZNF280B
chr22,22928823,22559343,0.023246,LL22NC03-63E9.3
chr22,22928823,22559361,0.023246,PRAME
chr22,22928823,22887780,0.052749,IGLL5
chr22,22928823,23070519,0.027282,GNAZ
chr22,22928823,23145021,0.029269,RSPH14
chr22,22928823,23145366,0.026629,RAB36
chr22,22928823,23179704,0.021187,BCR
chr22,22928823,23402726,0.023782,ZDHHC8P1
chr22,22928823,24011192,0.01808,CABIN1
chr22,22935648,22303224,0.01883,BMS1P20
chr22,22935648,22508742,0.015284,ZNF280B
chr22,22935648,22559343,0.019275,LL22NC03-63E9.3
chr22,22935648,22559361,0.019275,PRAME
chr22,22935648,22887780,0.044146,IGLL5
chr22,22935648,23070519,0.02517,GNAZ
chr22,22935648,23145021,0.022041,RSPH14
chr22,22935648,23145366,0.020093,RAB36
chr22,22935648,23179704,0.018241,BCR
chr22,22935648,23402726,0.017079,ZDHHC8P1
chr22,23138052,23070519,0.015902,GNAZ
chr22,23138052,23145021,0.09555,RSPH14
chr22,23138052,23145366,0.096343,RAB36
chr22,23138052,23179704,0.016871,BCR
chr22,23141542,23145021,0.049085,RSPH14
chr22,23141542,23145366,0.049403,RAB36
chr22,23142081,23145366,0.089569,RAB36
chr22,23142081,23179704,0.015707,BCR
chr22,23145232,23145021,0.047418,RSPH14
chr22,23152945,23145366,0.020827,RAB36
chr22,23182093,23179704,0.038192,BCR
chr22,23220482,23179704,0.025969,BCR
chr22,23276851,23179704,0.015086,BCR
chr22,23696213,23402726,0.015834,ZDHHC8P1
chr22,23696213,23717356,0.066204,GUSBP11
chr22,23696213,23751112,0.020589,ZNF70
chr22,23696213,23754425,0.01983,VPREB3
chr22,23696213,23762990,0.022035,C22orf15
chr22,23696213,23767972,0.015937,CHCHD10
chr22,23696213,23768226,0.016153,MMP11
chr22,23715292,23717356,0.015036,GUSBP11
chr22,23751943,23402726,0.017682,ZDHHC8P1
chr22,23751943,23717356,0.077404,GUSBP11
chr22,23751943,23754425,0.273414,VPREB3
chr22,23751943,23762990,0.095813,C22orf15
chr22,23751943,23767972,0.067936,CHCHD10
chr22,23751943,23768226,0.05135,MMP11
chr22,23751943,23786931,0.06108,SMARCB1
chr22,23751943,23839128,0.031749,DERL3
chr22,23751943,23856703,0.043027,SLC2A11
chr22,23751943,23894383,0.024965,MIF
chr22,23751943,24011192,0.020217,CABIN1
chr22,23751943,24270898,0.020369,SPECC1L-ADORA2A
chr22,23751943,24270817,0.020369,SPECC1L
chr22,23751943,24593208,0.019049,LRRC75B
chr22,23751943,24806169,0.016601,SGSM1
chr22,23753580,23751112,0.052048,ZNF70
chr22,23753580,23754425,0.050989,VPREB3
chr22,23753580,23762990,0.02653,C22orf15
chr22,23753580,23767972,0.016381,CHCHD10
chr22,23754443,23751112,0.036074,ZNF70
chr22,23754443,23762990,0.018379,C22orf15
chr22,23763656,23762990,0.027574,C22orf15
chr22,23763656,23767972,0.017259,CHCHD10
chr22,23766955,23762990,0.021436,C22orf15
chr22,23768144,23751112,0.015655,ZNF70
chr22,23768144,23754425,0.019819,VPREB3
chr22,23768144,23762990,0.041423,C22orf15
chr22,23768144,23768226,0.056896,MMP11
chr22,23768144,23786931,0.031598,SMARCB1
chr22,23769568,23767972,0.017125,CHCHD10
chr22,23769568,23768226,0.017752,MMP11
chr22,23771139,23767972,0.017798,CHCHD10
chr22,23771139,23768226,0.018449,MMP11
chr22,23772859,23767972,0.022941,CHCHD10
chr22,23772859,23786931,0.018682,SMARCB1
chr22,23787323,23751112,0.018292,ZNF70
chr22,23787323,23754425,0.017518,VPREB3
chr22,23787323,23762990,0.025397,C22orf15
chr22,23787323,23767972,0.041077,CHCHD10
chr22,23787323,23768226,0.060233,MMP11
chr22,23787323,23839128,0.018027,DERL3
chr22,23800898,23717356,0.026868,GUSBP11
chr22,23800898,23751112,0.024045,ZNF70
chr22,23800898,23754425,0.026696,VPREB3
chr22,23800898,23762990,0.032218,C22orf15
chr22,23800898,23767972,0.048834,CHCHD10
chr22,23800898,23768226,0.051851,MMP11
chr22,23800898,23786931,0.066291,SMARCB1
chr22,23800898,23839128,0.033922,DERL3
chr22,23800898,23856703,0.024126,SLC2A11
chr22,23800898,23894383,0.017708,MIF
chr22,23806051,23786931,0.016082,SMARCB1
chr22,23838934,23402726,0.022773,ZDHHC8P1
chr22,23838934,23717356,0.044381,GUSBP11
chr22,23838934,23751112,0.034908,ZNF70
chr22,23838934,23754425,0.038068,VPREB3
chr22,23838934,23762990,0.058018,C22orf15
chr22,23838934,23767972,0.062198,CHCHD10
chr22,23838934,23768226,0.062936,MMP11
chr22,23838934,23786931,0.066194,SMARCB1
chr22,23838934,23856703,0.10546,SLC2A11
chr22,23838934,23894383,0.044859,MIF
chr22,23838934,24011192,0.019103,CABIN1
chr22,23838934,24270898,0.018372,SPECC1L-ADORA2A
chr22,23838934,24270817,0.018372,SPECC1L
chr22,23838934,24593208,0.017654,LRRC75B
chr22,23838934,24806169,0.017237,SGSM1
chr22,23844634,23767972,0.019195,CHCHD10
chr22,23844634,23839128,0.068961,DERL3
chr22,23844634,23856703,0.02428,SLC2A11
chr22,23849587,23856703,0.02088,SLC2A11
chr22,23857568,23751112,0.016102,ZNF70
chr22,23857568,23754425,0.017712,VPREB3
chr22,23857568,23762990,0.019078,C22orf15
chr22,23857568,23767972,0.021283,CHCHD10
chr22,23857568,23768226,0.017829,MMP11
chr22,23857568,23786931,0.017349,SMARCB1
chr22,23857568,23839128,0.0359,DERL3
chr22,23857568,23894383,0.022743,MIF
chr22,23894741,23717356,0.016066,GUSBP11
chr22,23894741,23762990,0.015782,C22orf15
chr22,23894741,23767972,0.016667,CHCHD10
chr22,23894741,23768226,0.016994,MMP11
chr22,23894741,23839128,0.020797,DERL3
chr22,23894741,23856703,0.030984,SLC2A11
chr22,23894741,24011192,0.021219,CABIN1
chr22,23894741,24270898,0.017411,SPECC1L-ADORA2A
chr22,23894741,24270817,0.017411,SPECC1L
chr22,23913967,23894383,0.04917,MIF
chr22,24156867,24011192,0.03462,CABIN1
chr22,24156867,24270898,0.028581,SPECC1L-ADORA2A
chr22,24156867,24270817,0.028581,SPECC1L
chr22,24156867,24806169,0.015772,SGSM1
chr22,24259666,24270898,0.01602,SPECC1L-ADORA2A
chr22,24259666,24270817,0.01602,SPECC1L
chr22,24275479,24270898,0.035411,SPECC1L-ADORA2A
chr22,24275479,24270817,0.035411,SPECC1L
chr22,24427458,23894383,0.015559,MIF
chr22,24427458,24011192,0.022114,CABIN1
chr22,24427458,24270898,0.04073,SPECC1L-ADORA2A
chr22,24427458,24270817,0.04073,SPECC1L
chr22,24427458,24555935,0.043638,GUCD1
chr22,24427458,24555958,0.04364,SNRPD3
chr22,24427458,24593208,0.040103,LRRC75B
chr22,24427458,24806169,0.023839,SGSM1
chr22,24427458,25448080,0.019533,CRYBB2P1
chr22,24429266,24417879,0.029934,ADORA2A
chr22,24434473,23717356,0.016617,GUSBP11
chr22,24434473,23894383,0.019817,MIF
chr22,24434473,24011192,0.023378,CABIN1
chr22,24434473,24270898,0.031305,SPECC1L-ADORA2A
chr22,24434473,24270817,0.031305,SPECC1L
chr22,24434473,24417879,0.159839,ADORA2A
chr22,24434473,24555935,0.035225,GUCD1
chr22,24434473,24555958,0.035226,SNRPD3
chr22,24434473,24593208,0.046614,LRRC75B
chr22,24434473,24806169,0.029669,SGSM1
chr22,24434473,25448080,0.021217,CRYBB2P1
chr22,24438056,24417879,0.036309,ADORA2A
chr22,24555562,24270898,0.022532,SPECC1L-ADORA2A
chr22,24555562,24270817,0.022532,SPECC1L
chr22,24555562,24593208,0.058273,LRRC75B
chr22,24563054,24555935,0.017936,GUCD1
chr22,24563054,24555958,0.017933,SNRPD3
chr22,24592554,24593208,0.018515,LRRC75B
chr22,24803214,24806169,0.019864,SGSM1
chr22,24807534,24806169,0.017462,SGSM1
chr22,24831859,24806169,0.02072,SGSM1
