chr,center,TSS,score,gene
chr17,1649558,1562792,0.035997,PITPNA
chr17,1649558,1628886,0.052804,SLC43A2
chr17,1649558,1645744,0.217734,SCARF1
chr17,1649558,1684867,0.029704,PRPF8
chr17,1649558,1710377,0.017442,TLCD2
chr17,1649558,1717174,0.018245,MIR22HG
chr17,1649558,1716523,0.018245,WDR81
chr17,1649558,1830634,0.016976,SMYD4
chr17,1649558,1829702,0.016976,RPA1
chr17,1655411,1649866,0.019274,RILP
chr17,1669754,1562792,0.024602,PITPNA
chr17,1669754,1628886,0.019722,SLC43A2
chr17,1669754,1645744,0.029517,SCARF1
chr17,1669754,1649866,0.044608,RILP
chr17,1669754,1684867,0.055555,PRPF8
chr17,1669754,1710377,0.026507,TLCD2
chr17,1669754,1717174,0.021674,MIR22HG
chr17,1669754,1716523,0.021674,WDR81
chr17,1669754,1830634,0.016528,SMYD4
chr17,1669754,1829702,0.016528,RPA1
chr17,1684713,1492686,0.016374,MYO1C
chr17,1684713,1562792,0.021716,PITPNA
chr17,1684713,1628886,0.026476,SLC43A2
chr17,1684713,1645744,0.026798,SCARF1
chr17,1684713,1649866,0.033895,RILP
chr17,1684713,1710377,0.050985,TLCD2
chr17,1684713,1717174,0.039339,MIR22HG
chr17,1684713,1716523,0.03934,WDR81
chr17,1684713,1830634,0.026801,SMYD4
chr17,1684713,1829702,0.026801,RPA1
chr17,1684713,2030137,0.017098,DPH1
chr17,1710508,1684867,0.01572,PRPF8
chr17,1710508,1717174,0.027966,MIR22HG
chr17,1710508,1716523,0.027971,WDR81
chr17,1714001,1710377,0.015107,TLCD2
chr17,1715060,1492686,0.015812,MYO1C
chr17,1715060,1516742,0.015629,INPP5K
chr17,1715060,1516877,0.015629,PITPNA-AS1
chr17,1715060,1562792,0.028703,PITPNA
chr17,1715060,1628886,0.024905,SLC43A2
chr17,1715060,1645744,0.026042,SCARF1
chr17,1715060,1649866,0.03175,RILP
chr17,1715060,1684867,0.05998,PRPF8
chr17,1715060,1710377,0.138224,TLCD2
chr17,1715060,1717174,0.13236,MIR22HG
chr17,1715060,1716523,0.132359,WDR81
chr17,1715060,1742836,0.029353,SERPINF2
chr17,1715060,1830634,0.029622,SMYD4
chr17,1715060,1829702,0.029622,RPA1
chr17,1715060,2030137,0.019653,DPH1
chr17,1715060,2042022,0.019274,OVCA2
chr17,1716424,753999,0.016625,GEMIN4
chr17,1716424,752660,0.016625,DBIL5P
chr17,1716424,782353,0.016021,MRM3
chr17,1716424,782294,0.016021,GLOD4
chr17,1716424,979776,0.016543,NXN
chr17,1716424,1400222,0.021394,YWHAE
chr17,1716424,1463162,0.021223,CRK
chr17,1716424,1492686,0.023367,MYO1C
chr17,1716424,1516742,0.023097,INPP5K
chr17,1716424,1516877,0.023097,PITPNA-AS1
chr17,1716424,1562792,0.042418,PITPNA
chr17,1716424,1628886,0.036806,SLC43A2
chr17,1716424,1645744,0.038487,SCARF1
chr17,1716424,1649866,0.046922,RILP
chr17,1716424,1684867,0.088654,PRPF8
chr17,1716424,1710377,0.204451,TLCD2
chr17,1716424,1742836,0.043367,SERPINF2
chr17,1716424,1830634,0.043771,SMYD4
chr17,1716424,1829702,0.043771,RPA1
chr17,1716424,2030137,0.029041,DPH1
chr17,1716424,2042022,0.028482,OVCA2
chr17,1716424,2054154,0.017358,HIC1
chr17,1716424,2303785,0.015528,SMG6
chr17,1716424,2303383,0.015528,SRR
chr17,1717423,721717,0.015215,VPS53
chr17,1717423,782353,0.018875,MRM3
chr17,1717423,782294,0.018875,GLOD4
chr17,1717423,979776,0.015627,NXN
chr17,1717423,1400222,0.019102,YWHAE
chr17,1717423,1463162,0.019279,CRK
chr17,1717423,1492686,0.022487,MYO1C
chr17,1717423,1516742,0.02178,INPP5K
chr17,1717423,1516877,0.02178,PITPNA-AS1
chr17,1717423,1562792,0.038565,PITPNA
chr17,1717423,1628886,0.032454,SLC43A2
chr17,1717423,1645744,0.039204,SCARF1
chr17,1717423,1649866,0.036941,RILP
chr17,1717423,1684867,0.055753,PRPF8
chr17,1717423,1710377,0.070794,TLCD2
chr17,1717423,1717174,0.118471,MIR22HG
chr17,1717423,1716523,0.11847,WDR81
chr17,1717423,1742836,0.060767,SERPINF2
chr17,1717423,1830634,0.060462,SMYD4
chr17,1717423,1829702,0.060462,RPA1
chr17,1717423,2030137,0.036944,DPH1
chr17,1717423,2042022,0.018859,OVCA2
chr17,1717423,2054154,0.01503,HIC1
chr17,1717423,2303785,0.017066,SMG6
chr17,1717423,2303383,0.017066,SRR
chr17,1730604,1562792,0.016252,PITPNA
chr17,1730604,1628886,0.016286,SLC43A2
chr17,1730604,1645744,0.015099,SCARF1
chr17,1730604,1649866,0.016355,RILP
chr17,1730604,1684867,0.019288,PRPF8
chr17,1730604,1710377,0.022518,TLCD2
chr17,1730604,1717174,0.028328,MIR22HG
chr17,1730604,1716523,0.028325,WDR81
chr17,1730604,1742836,0.059831,SERPINF2
chr17,1730604,1830634,0.025382,SMYD4
chr17,1730604,1829702,0.025382,RPA1
chr17,1736795,1742836,0.296955,SERPINF2
chr17,1736795,1830634,0.040815,SMYD4
chr17,1736795,1829702,0.040815,RPA1
chr17,1736795,2030137,0.016457,DPH1
chr17,1783838,1492686,0.015045,MYO1C
chr17,1783838,1562792,0.015668,PITPNA
chr17,1783838,1628886,0.017872,SLC43A2
chr17,1783838,1645744,0.018815,SCARF1
chr17,1783838,1649866,0.019538,RILP
chr17,1783838,1684867,0.027785,PRPF8
chr17,1783838,1710377,0.030485,TLCD2
chr17,1783838,1717174,0.027181,MIR22HG
chr17,1783838,1716523,0.02718,WDR81
chr17,1783838,1742836,0.035466,SERPINF2
chr17,1783838,1830634,0.04882,SMYD4
chr17,1783838,1829702,0.04882,RPA1
chr17,1787640,1742836,0.016679,SERPINF2
chr17,1787640,1830634,0.02244,SMYD4
chr17,1787640,1829702,0.02244,RPA1
chr17,1830509,1830634,0.017691,SMYD4
chr17,1830509,1829702,0.01769,RPA1
chr17,1999921,2030137,0.022108,DPH1
chr17,2030759,2030137,0.02096,DPH1
chr17,2042004,2030137,0.058445,DPH1
chr17,2042004,2054154,0.060414,HIC1
chr17,2042004,2303785,0.024117,SMG6
chr17,2042004,2303383,0.024117,SRR
chr17,2042004,2336657,0.016871,TSR1
chr17,2042004,2337498,0.016871,SGSM2
chr17,2050114,2042022,0.044632,OVCA2
chr17,2050114,2054154,0.03345,HIC1
chr17,2054144,2042022,0.019938,OVCA2
chr17,2054144,2054154,0.053525,HIC1
chr17,2076466,2042022,0.017045,OVCA2
chr17,2076466,2054154,0.028932,HIC1
chr17,2085231,2054154,0.01577,HIC1
chr17,2172344,2030137,0.015049,DPH1
chr17,2172344,2042022,0.016281,OVCA2
chr17,2172344,2054154,0.028467,HIC1
chr17,2172344,2303785,0.016678,SMG6
chr17,2172344,2303383,0.016678,SRR
chr17,2174774,2054154,0.022373,HIC1
chr17,2214358,2054154,0.024591,HIC1
chr17,2215630,2030137,0.015295,DPH1
chr17,2215630,2042022,0.015084,OVCA2
chr17,2215630,2054154,0.033595,HIC1
chr17,2215630,2303785,0.018918,SMG6
chr17,2215630,2303383,0.018918,SRR
chr17,2303390,2336657,0.021496,TSR1
chr17,2303390,2337498,0.021496,SGSM2
chr17,2336601,2303785,0.023681,SMG6
chr17,2336601,2303383,0.02368,SRR
chr17,2336601,2336657,0.051509,TSR1
chr17,2336601,2337498,0.051509,SGSM2
chr17,2338268,2303785,0.015229,SMG6
chr17,2338268,2303383,0.015229,SRR
chr17,2338268,2336657,0.087629,TSR1
chr17,2338268,2337498,0.087628,SGSM2
chr17,2393316,1492686,0.016428,MYO1C
chr17,2393316,2054154,0.019303,HIC1
chr17,2393316,2303785,0.020747,SMG6
chr17,2393316,2303383,0.020746,SRR
chr17,2393316,2336657,0.028495,TSR1
chr17,2393316,2337498,0.028495,SGSM2
chr17,2393316,2401104,0.13173,MNT
chr17,2393316,2511891,0.020647,METTL16
chr17,2393316,2593210,0.029469,PAFAH1B1
chr17,2393316,2712663,0.024836,CLUH
chr17,2396940,2303785,0.020005,SMG6
chr17,2396940,2303383,0.020005,SRR
chr17,2396940,2336657,0.028243,TSR1
chr17,2396940,2337498,0.028243,SGSM2
chr17,2396940,2401104,0.110927,MNT
chr17,2396940,2511891,0.018481,METTL16
chr17,2396940,2593210,0.018338,PAFAH1B1
chr17,2396940,2712663,0.020624,CLUH
chr17,2399094,2401104,0.049524,MNT
chr17,2399896,2030137,0.017901,DPH1
chr17,2399896,2042022,0.018182,OVCA2
chr17,2399896,2054154,0.016526,HIC1
chr17,2399896,2303785,0.025204,SMG6
chr17,2399896,2303383,0.025204,SRR
chr17,2399896,2336657,0.035586,TSR1
chr17,2399896,2337498,0.035586,SGSM2
chr17,2399896,2401104,0.139739,MNT
chr17,2399896,2511891,0.023279,METTL16
chr17,2399896,2593210,0.0231,PAFAH1B1
chr17,2399896,2712663,0.02598,CLUH
chr17,2401521,979776,0.015526,NXN
chr17,2401521,1463162,0.018134,CRK
chr17,2401521,1492686,0.019883,MYO1C
chr17,2401521,1516742,0.019966,INPP5K
chr17,2401521,1516877,0.019966,PITPNA-AS1
chr17,2401521,1562792,0.019285,PITPNA
chr17,2401521,1628886,0.019199,SLC43A2
chr17,2401521,1645744,0.016843,SCARF1
chr17,2401521,1649866,0.015466,RILP
chr17,2401521,1684867,0.015406,PRPF8
chr17,2401521,1830634,0.017126,SMYD4
chr17,2401521,1829702,0.017126,RPA1
chr17,2401521,2030137,0.027703,DPH1
chr17,2401521,2042022,0.028139,OVCA2
chr17,2401521,2054154,0.025576,HIC1
chr17,2401521,2303785,0.039008,SMG6
chr17,2401521,2303383,0.039007,SRR
chr17,2401521,2336657,0.055078,TSR1
chr17,2401521,2337498,0.055078,SGSM2
chr17,2401521,2511891,0.036025,METTL16
chr17,2401521,2593210,0.035748,PAFAH1B1
chr17,2401521,2712663,0.040205,CLUH
chr17,2401521,3472374,0.017893,ASPA
chr17,2407199,2401104,0.016179,MNT
chr17,2511836,2593210,0.031024,PAFAH1B1
chr17,2511836,2712663,0.01586,CLUH
chr17,2593574,2511891,0.028623,METTL16
chr17,2593574,2712663,0.020697,CLUH
chr17,2705493,2712663,0.050655,CLUH
chr17,2707839,2712663,0.01689,CLUH
chr17,2710200,2712663,0.051743,CLUH
chr17,3636587,3668679,0.022319,TAX1BP3
chr17,3636587,3668812,0.022319,EMC6
chr17,3640153,3636250,0.09895,SHPK
chr17,3640153,3636459,0.09895,CTNS
chr17,3640153,3668679,0.018584,TAX1BP3
chr17,3640153,3668812,0.018584,EMC6
chr17,3659741,3636250,0.032726,SHPK
chr17,3659741,3636459,0.032725,CTNS
chr17,3659741,3668679,0.065446,TAX1BP3
chr17,3659741,3668812,0.065447,EMC6
chr17,3660721,3636250,0.031421,SHPK
chr17,3660721,3636459,0.03142,CTNS
chr17,3660721,3668679,0.062789,TAX1BP3
chr17,3660721,3668812,0.062791,EMC6
chr17,3667483,3668679,0.019232,TAX1BP3
chr17,3667483,3668812,0.019232,EMC6
chr17,3668419,3472374,0.015025,ASPA
chr17,3668419,3636250,0.030637,SHPK
chr17,3668419,3636459,0.030637,CTNS
chr17,3668419,3801188,0.017142,ITGAE
chr17,3668419,3846246,0.01993,NCBP3
chr17,3802882,3801188,0.150475,ITGAE
chr17,3802882,3846246,0.022815,NCBP3
chr17,3804690,3801188,0.051117,ITGAE
chr17,3818943,3801188,0.021844,ITGAE
chr17,3818943,3846246,0.020886,NCBP3
chr17,3828751,3801188,0.017466,ITGAE
chr17,3828751,3846246,0.025146,NCBP3
chr17,3886985,3894891,0.019431,CAMKK1
chr17,3890284,3894891,0.070272,CAMKK1
chr17,3892225,3894891,0.03598,CAMKK1
chr17,3894968,3894891,0.048276,CAMKK1
chr17,4143352,3472374,0.019562,ASPA
chr17,4143352,3636250,0.016881,SHPK
chr17,4143352,3636459,0.016881,CTNS
chr17,4143352,3668679,0.015022,TAX1BP3
chr17,4143352,3668812,0.015022,EMC6
chr17,4143352,3801188,0.024363,ITGAE
chr17,4143352,3846246,0.028558,NCBP3
chr17,4143352,3894891,0.026753,CAMKK1
chr17,4143352,4263995,0.041215,ANKFY1
chr17,4143352,4366675,0.038918,UBE2G1
chr17,4143352,4555386,0.028754,MYBBP1A
chr17,4143352,4704337,0.019507,PELP1
chr17,4143352,4710596,0.018268,ARRB2
chr17,4143352,4731428,0.015811,MED11
chr17,4143352,4796144,0.018369,PSMB6
chr17,4143352,4807152,0.01659,PLD2
chr17,4143352,4833340,0.019981,MINK1
chr17,4143352,5078467,0.01713,ZFP3
chr17,4143352,5123162,0.018808,ZNF232
chr17,4143352,5191868,0.016105,ZNF594
chr17,4143352,5282265,0.018956,RABEP1
chr17,4215951,4263995,0.015973,ANKFY1
chr17,4313644,4366675,0.017475,UBE2G1
chr17,4365246,4366675,0.072283,UBE2G1
chr17,4365995,4366675,0.026686,UBE2G1
chr17,4366753,4263995,0.016553,ANKFY1
chr17,4604448,4555386,0.015399,MYBBP1A
chr17,4704103,4710596,0.044868,ARRB2
chr17,4710181,4704337,0.133134,PELP1
chr17,4710181,4731428,0.046535,MED11
chr17,4710181,4739928,0.028799,CXCL16
chr17,4710181,4788964,0.022124,GLTPD2
chr17,4710181,4796144,0.019918,PSMB6
chr17,4710181,4807152,0.020358,PLD2
chr17,4710181,4833340,0.016514,MINK1
chr17,4710181,4899418,0.022344,C17orf107
chr17,4710181,4934438,0.020306,CHRNE
chr17,4719942,4710596,0.015408,ARRB2
chr17,4719942,4731428,0.015351,MED11
chr17,4721646,4710596,0.018126,ARRB2
chr17,4721646,4731428,0.018031,MED11
chr17,4730835,4731428,0.016546,MED11
chr17,4731536,4555386,0.018376,MYBBP1A
chr17,4731536,4704337,0.042399,PELP1
chr17,4731536,4710596,0.066739,ARRB2
chr17,4731536,4739928,0.090254,CXCL16
chr17,4731536,4788964,0.034791,GLTPD2
chr17,4731536,4796144,0.035156,PSMB6
chr17,4731536,4807152,0.03253,PLD2
chr17,4731536,4833340,0.02461,MINK1
chr17,4731536,4899418,0.02867,C17orf107
chr17,4731536,4934438,0.026201,CHRNE
chr17,4736397,4739928,0.019217,CXCL16
chr17,4790387,4739928,0.020572,CXCL16
chr17,4790387,4788964,0.067459,GLTPD2
chr17,4790387,4796144,0.061035,PSMB6
chr17,4790387,4807152,0.025154,PLD2
chr17,4790387,4833340,0.016387,MINK1
chr17,4796105,4788964,0.04848,GLTPD2
chr17,4796105,4807152,0.029821,PLD2
chr17,4833167,4807152,0.022786,PLD2
chr17,4834343,4833340,0.02062,MINK1
chr17,4837791,4833340,0.043843,MINK1
chr17,4838376,4833340,0.026483,MINK1
chr17,4898152,4899418,0.063108,C17orf107
chr17,4898152,4934438,0.045359,CHRNE
chr17,4899551,4934438,0.021355,CHRNE
chr17,4940278,4555386,0.019193,MYBBP1A
chr17,4940278,4704337,0.019299,PELP1
chr17,4940278,4710596,0.021025,ARRB2
chr17,4940278,4731428,0.01987,MED11
chr17,4940278,4739928,0.021426,CXCL16
chr17,4940278,4788964,0.023479,GLTPD2
chr17,4940278,4796144,0.020205,PSMB6
chr17,4940278,4807152,0.023169,PLD2
chr17,4940278,4833340,0.019711,MINK1
chr17,4940278,4899418,0.041231,C17orf107
chr17,4940278,4934438,0.054159,CHRNE
chr17,4940278,4949061,0.080778,PFN1
chr17,4940278,4948092,0.080856,ENO3
chr17,4940278,4967817,0.042202,SPAG7
chr17,4940278,4987675,0.041938,CAMTA2
chr17,4940278,4997610,0.040538,INCA1
chr17,4940278,4997950,0.040538,KIF1C
chr17,4940278,5078467,0.025095,ZFP3
chr17,4940278,5123162,0.017841,ZNF232
chr17,4940278,5191868,0.01639,ZNF594
chr17,4947594,4949061,0.02952,PFN1
chr17,4947594,4948092,0.02952,ENO3
chr17,4949042,4899418,0.018328,C17orf107
chr17,4949042,4934438,0.02122,CHRNE
chr17,4949042,4940008,0.044322,RNF167
chr17,4949042,4940053,0.044318,SLC25A11
chr17,4949042,4948092,0.105724,ENO3
chr17,4949042,4967817,0.032519,SPAG7
chr17,4949042,4987675,0.022417,CAMTA2
chr17,4949042,4997610,0.025499,INCA1
chr17,4949042,4997950,0.025499,KIF1C
chr17,4950055,4949061,0.027395,PFN1
chr17,4950055,4948092,0.027395,ENO3
chr17,4951061,4949061,0.019703,PFN1
chr17,4951687,4949061,0.015705,PFN1
chr17,4951687,4948092,0.015705,ENO3
chr17,4966424,4949061,0.015431,PFN1
chr17,4966424,4948092,0.015422,ENO3
chr17,4966424,4967817,0.025063,SPAG7
chr17,4967685,3846246,0.016105,NCBP3
chr17,4967685,4143030,0.016833,ZZEF1
chr17,4967685,4143168,0.016833,CYB5D2
chr17,4967685,4263995,0.020197,ANKFY1
chr17,4967685,4366675,0.018569,UBE2G1
chr17,4967685,4555386,0.032152,MYBBP1A
chr17,4967685,4704337,0.036981,PELP1
chr17,4967685,4710596,0.031441,ARRB2
chr17,4967685,4731428,0.033378,MED11
chr17,4967685,4739928,0.035227,CXCL16
chr17,4967685,4788964,0.041398,GLTPD2
chr17,4967685,4796144,0.031763,PSMB6
chr17,4967685,4807152,0.036878,PLD2
chr17,4967685,4833340,0.03261,MINK1
chr17,4967685,4899418,0.062094,C17orf107
chr17,4967685,4934438,0.069344,CHRNE
chr17,4967685,4940008,0.090574,RNF167
chr17,4967685,4940053,0.090573,SLC25A11
chr17,4967685,4949061,0.127204,PFN1
chr17,4967685,4948092,0.127137,ENO3
chr17,4967685,4987675,0.130662,CAMTA2
chr17,4967685,4997610,0.104162,INCA1
chr17,4967685,4997950,0.104165,KIF1C
chr17,4967685,5078467,0.055395,ZFP3
chr17,4967685,5123162,0.041605,ZNF232
chr17,4967685,5191868,0.031668,ZNF594
chr17,4967685,5282265,0.02849,RABEP1
chr17,4967685,5419641,0.024829,RPAIN
chr17,4967685,5420164,0.024829,NUP88
chr17,4967685,5448830,0.022119,C1QBP
chr17,4967685,5468982,0.020249,DHX33
chr17,4967685,5486811,0.018506,DERL2
chr17,4967685,5486285,0.018506,MIS12
chr17,4967685,5619424,0.018755,NLRP1
chr17,4969756,4788964,0.016768,GLTPD2
chr17,4969756,4899418,0.025153,C17orf107
chr17,4969756,4934438,0.02809,CHRNE
chr17,4969756,4940008,0.036697,RNF167
chr17,4969756,4940053,0.036697,SLC25A11
chr17,4969756,4949061,0.051547,PFN1
chr17,4969756,4948092,0.051523,ENO3
chr17,4969756,4967817,0.110953,SPAG7
chr17,4969756,4987675,0.052895,CAMTA2
chr17,4969756,4997610,0.042175,INCA1
chr17,4969756,4997950,0.042177,KIF1C
chr17,4969756,5078467,0.022435,ZFP3
chr17,4969756,5123162,0.016851,ZNF232
chr17,4986424,4967817,0.016114,SPAG7
chr17,4986424,4987675,0.045926,CAMTA2
chr17,4986424,4997610,0.019885,INCA1
chr17,4986424,4997950,0.019887,KIF1C
chr17,4987592,4997610,0.024024,INCA1
chr17,4987592,4997950,0.024027,KIF1C
chr17,4997773,4987675,0.026824,CAMTA2
chr17,5111953,5078467,0.019565,ZFP3
chr17,5111953,5191868,0.015793,ZNF594
chr17,5419685,5191868,0.02173,ZNF594
chr17,5419685,5282265,0.028844,RABEP1
chr17,5419685,5448830,0.078264,C1QBP
chr17,5419685,5468982,0.033632,DHX33
chr17,5419685,5486811,0.027073,DERL2
chr17,5419685,5486285,0.027073,MIS12
chr17,5419685,5619424,0.016474,NLRP1
chr17,5439096,5419641,0.016388,RPAIN
chr17,5439096,5420164,0.016388,NUP88
chr17,5468853,5486811,0.021768,DERL2
chr17,5468853,5486285,0.021769,MIS12
chr17,5486528,5191868,0.023937,ZNF594
chr17,5486528,5282265,0.02013,RABEP1
chr17,5486528,5419641,0.045373,RPAIN
chr17,5486528,5420164,0.045372,NUP88
chr17,5486528,5448830,0.057817,C1QBP
chr17,5486528,5468982,0.141329,DHX33
chr17,5486528,5619424,0.043212,NLRP1
chr17,5486528,6444441,0.020435,PIMREG
chr17,5526959,5619424,0.016851,NLRP1
chr17,6444127,5619424,0.015562,NLRP1
chr17,6451518,6444441,0.019773,PIMREG
chr17,6457250,6444441,0.038127,PIMREG
chr17,6457250,6640985,0.017279,TXNDC17
chr17,6457250,6640711,0.017279,KIAA0753
chr17,6476840,6444441,0.020869,PIMREG
chr17,6476840,6640985,0.02041,TXNDC17
chr17,6476840,6640711,0.02041,KIAA0753
chr17,6476840,6651634,0.02009,MED31
chr17,6640991,6651634,0.049261,MED31
chr17,6640991,6651762,0.031696,C17orf100
chr17,6651860,6640985,0.020531,TXNDC17
chr17,6651860,6640711,0.020531,KIAA0753
chr17,6752756,6640985,0.01656,TXNDC17
chr17,6752756,6640711,0.01656,KIAA0753
chr17,6752756,6651634,0.021611,MED31
chr17,6752756,6651762,0.016697,C17orf100
chr17,6752756,6713377,0.039343,SLC13A5
chr17,6752756,6755447,0.159269,XAF1
chr17,6752756,6831761,0.028656,TEKT1
chr17,7012464,7014495,0.063738,C17orf49
chr17,7012464,7023050,0.035304,BCL6B
chr17,7012464,7036015,0.019232,SLC16A13
chr17,7014771,6651762,0.016223,C17orf100
chr17,7014771,6831761,0.016685,TEKT1
chr17,7014771,7012530,0.08154,ALOX12-AS1
chr17,7014771,7012635,0.08154,RNASEK-C17orf49
chr17,7014771,7012417,0.08154,RNASEK
chr17,7014771,7023050,0.045111,BCL6B
chr17,7014771,7036015,0.024592,SLC16A13
chr17,7014771,7044092,0.015964,SLC16A11
chr17,7022315,7012530,0.020605,ALOX12-AS1
chr17,7022315,7012635,0.020604,RNASEK-C17orf49
chr17,7022315,7012417,0.020604,RNASEK
chr17,7022315,7014495,0.020578,C17orf49
chr17,7022315,7023050,0.051299,BCL6B
chr17,7022315,7036015,0.021546,SLC16A13
chr17,7023820,7012530,0.016576,ALOX12-AS1
chr17,7023820,7012635,0.016575,RNASEK-C17orf49
chr17,7023820,7012417,0.016575,RNASEK
chr17,7023820,7014495,0.016557,C17orf49
chr17,7023820,7023050,0.04124,BCL6B
chr17,7023820,7036015,0.017312,SLC16A13
chr17,7035585,6651762,0.0152,C17orf100
chr17,7035585,6831761,0.017576,TEKT1
chr17,7035585,7012530,0.040017,ALOX12-AS1
chr17,7035585,7012635,0.040016,RNASEK-C17orf49
chr17,7035585,7012417,0.040016,RNASEK
chr17,7035585,7014495,0.039996,C17orf49
chr17,7035585,7023050,0.076762,BCL6B
chr17,7035585,7044092,0.074515,SLC16A11
chr17,7046216,7036015,0.016255,SLC16A13
chr17,7046216,7044092,0.038578,SLC16A11
chr17,7205112,7217125,0.015959,ACADVL
chr17,7205112,7219841,0.01596,DLG4
chr17,7214613,6831761,0.015332,TEKT1
chr17,7214613,7012530,0.02351,ALOX12-AS1
chr17,7214613,7012635,0.02351,RNASEK-C17orf49
chr17,7214613,7012417,0.02351,RNASEK
chr17,7214613,7014495,0.023508,C17orf49
chr17,7214613,7023050,0.019672,BCL6B
chr17,7214613,7036015,0.026972,SLC16A13
chr17,7214613,7044092,0.036215,SLC16A11
chr17,7214613,7217125,0.162772,ACADVL
chr17,7214613,7219841,0.162801,DLG4
chr17,7214613,7234517,0.058114,DVL2
chr17,7214613,7239722,0.038404,PHF23
chr17,7214613,7242449,0.030573,GABARAP
chr17,7214613,7252491,0.028742,CTDNEP1
chr17,7214613,7251416,0.028742,ELP5
